Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2017;EFVM;Ferro Gusa;Funil;MG;Pedro Nolasco;ES;23.152;14.840.938
01/2017;EFVM;Ferro Gusa;Mário Carvalho;MG;Pedro Nolasco;ES;559;251.174
01/2017;EFVM;Ferro Gusa;Piraqueaçu;ES;Pedro Nolasco;ES;5.569;417.825
01/2017;EFVM;Fosfato;Tubarão;ES;Brejo Alegre;MG;7.857;11.067.731
01/2017;EFVM;Fosfato;Tubarão;ES;Eng. Adelmar;MG;804;776.981
01/2017;EFVM;Gasolina;Pedro Nolasco;ES;Tubarão;ES;386;10.504
01/2017;EFVM;Grãos - Milho;Pedro Nolasco;ES;Uberlândia;MG;8.005;11.755.910
01/2017;EFVM;Grãos - Milho;Tubarão;ES;Pedro Nolasco;ES;941;25.609
01/2017;EFVM;Grãos - Trigo;Pedro Nolasco;ES;Parque Industrial;MG;675;455.201
01/2017;EFVM;Minério de Ferro;Alegria;MG;Tubarão;ES;2.103.698;1.267.753.628
01/2017;EFVM;Minério de Ferro;Bicas;MG;Tubarão;ES;373.083;202.847.837
01/2017;EFVM;Minério de Ferro;Brucutu;MG;Tubarão;ES;3.008.613;1.757.069.096
01/2017;EFVM;Minério de Ferro;Conceição;MG;Tubarão;ES;2.280.090;1.239.258.544
01/2017;EFVM;Minério de Ferro;Fábrica;MG;Mário Carvalho;MG;60.040;13.476.637
01/2017;EFVM;Minério de Ferro;Fábrica;MG;Tubarão;ES;540.110;362.627.691
01/2017;EFVM;Minério de Ferro;Fábrica Muro;MG;Tubarão;ES;315.745;211.213.827
01/2017;EFVM;Minério de Ferro;Fazendão;MG;Tubarão;ES;415.451;246.980.634
01/2017;EFVM;Minério de Ferro;Gongo Soco;MG;Tubarão;ES;80.854;49.030.431
01/2017;EFVM;Minério de Ferro;João Paulo;MG;Tubarão;ES;569.354;308.633.134
01/2017;EFVM;Minério de Ferro;Mário Carvalho;MG;Tubarão;ES;3.320;1.483.823
01/2017;EFVM;Minério de Ferro;Ouro Branco;MG;Intendente Câmara;MG;4.810;1.143.649
01/2017;EFVM;Minério de Ferro;Ouro Branco;MG;Piraqueaçu;ES;25.622;15.328.156
01/2017;EFVM;Minério de Ferro;Ouro Branco;MG;Tubarão;ES;6.890;4.622.335
01/2017;EFVM;Minério de Ferro;Pedreira Rio das Velhas;MG;Tubarão;ES;13.349;8.589.774
01/2017;EFVM;Minério de Ferro;Piraqueaçu;ES;Tubarão;ES;9.012;654.577
01/2017;EFVM;Minério de Ferro;Timbopeba;MG;Tubarão;ES;205.006;125.246.569
01/2017;EFVM;Minério de Ferro;Tubarão;ES;Piraqueaçu;ES;10.319;749.509
01/2017;EFVM;Óleo Diesel;Pedro Nolasco;ES;Tubarão;ES;1.704;46.374
01/2017;EFVM;Pedras em Blocos e Placas;Colatina;ES;Pedro Nolasco;ES;1.690;222.435
01/2017;EFVM;Pedras em Blocos e Placas;Colatina;ES;Tubarão;ES;658;85.030
01/2017;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Pedro Nolasco;ES;724;235.232
01/2017;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Tubarão;ES;727;234.467
01/2017;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Pedro Nolasco;ES;3.324;1.809.813
01/2017;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Tubarão;ES;1.157;627.181
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Capitão Eduardo;MG;11.230;2.435.764
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Carreira Comprida;MG;8.449;1.887.760
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Couto e Silva;MG;4.824;1.225.078
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Embiruçu;MG;42.835;10.681.549
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Lafaiete Bandeira;MG;49.002;10.915.926
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Tubarão;ES;18.332;7.939.790
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Capitão Eduardo;MG;3.017;612.670
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Pedro Nolasco;ES;102;68.673
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Boa Vista Nova;SP;12.827;23.887.015
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Lafaiete Bandeira;MG;14.977;9.823.054
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Nova Granja;MG;2.507;1.707.170
01/2017;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Ouro Branco;MG;75;50.315
01/2017;EFVM;Prd. Siderúrgicos - Fio Máquina;Aracruz;ES;João Monlevade;MG;783;392.298
01/2017;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Aracruz;ES;7.993;4.004.652
01/2017;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Capitão Eduardo;MG;16.435;2.027.338
01/2017;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Eldorado;MG;3.805;549.159
01/2017;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Governador Valadares;MG;8.851;1.806.842
01/2017;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Parque Industrial;MG;1.675;243.419
01/2017;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Pedro Nolasco;ES;48;25.394
01/2017;EFVM;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Tubarão;ES;11.928;8.002.206
01/2017;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Capitão Eduardo;MG;8.452;1.833.221
01/2017;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Carreira Comprida;MG;1.310;292.693
01/2017;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Lafaiete Bandeira;MG;16.687;3.717.276
01/2017;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Tubarão;ES;3.363;1.456.550
01/2017;EFVM;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Capitão Eduardo;MG;710;144.177
01/2017;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Pedro Nolasco;ES;703;473.308
01/2017;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Tubarão;ES;12.682;8.508.036
01/2017;EFVM;Prd. Siderúrgicos - Outros;Pedro Nolasco;ES;Pedreira Rio das Velhas;MG;1.953;1.261.384
01/2017;EFVM;Prd. Siderúrgicos - Placa;Intendente Câmara;MG;Lafaiete Bandeira;MG;3.471;773.217
01/2017;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Mário Carvalho;MG;922;206.473
01/2017;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Tubarão;ES;21.758;14.596.920
01/2017;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Tubarão;ES;46.398;31.127.302
01/2017;EFVM;Toras de Madeira;Desembargador Drumond;MG;Frederico Selow;MG;31.774;3.451.736
01/2017;EFVM;Toras de Madeira;Eng. Costa Lacerda;MG;Frederico Selow;MG;39.745;6.787.253
01/2017;EFVM;Ureia;Tubarão;ES;Brejo Alegre;MG;43.829;61.739.538
01/2017;EFVM;Ureia;Tubarão;ES;Eng. Adelmar;MG;2.976;2.875.991
01/2017;FCA;Açúcar;Guará;SP;Estação TUF;SP;3.516;2.249.933
01/2017;FCA;Açúcar;Guará;SP;Santos;SP;33.959;22.018.672
01/2017;FCA;Açúcar;Ribeirão Preto;SP;Santos;SP;73.011;40.553.080
01/2017;FCA;Açúcar;Terminal Integrador Uberaba;MG;Santos;SP;16.585;13.444.431
01/2017;FCA;Álcool;Uberlândia;MG;Replan;SP;3.248;1.924.852
01/2017;FCA;Areia;Eng. Helio Martins;GO;Brasília;DF;1.410;221.979
01/2017;FCA;Areia;Ipameri;GO;Brasília;DF;1.322;384.588
01/2017;FCA;Bauxita;Bauxita;MG;Alumínio;SP;35.221;9.854.659
01/2017;FCA;Bauxita;Brasília;DF;Alumínio;SP;59.003;68.106.513
01/2017;FCA;Cal;Nova Granja;MG;Porto de Aratu;BA;7.475;11.699.352
01/2017;FCA;Calcário Britado;Arcos;MG;Intendente Câmara;MG;824;454.211
01/2017;FCA;Calcário Corretivo;Matozinhos;MG;Intendente Câmara;MG;9.006;2.466.482
01/2017;FCA;Calcário Corretivo;Matozinhos;MG;Tubarão;ES;30.550;21.598.300
01/2017;FCA;Calcário Corretivo;Nova Granja;MG;Tubarão;ES;19.928;13.570.210
01/2017;FCA;Calcário Siderúrgico;Arcos;MG;Barra Mansa;RJ;97.904;45.672.998
01/2017;FCA;Calcário Siderúrgico;Arcos;MG;Intendente Câmara;MG;22.941;12.645.744
01/2017;FCA;Calcário Siderúrgico;Matozinhos;MG;Intendente Câmara;MG;14.678;4.019.878
01/2017;FCA;Calcário Siderúrgico;Matozinhos;MG;João Monlevade;MG;1.220;220.000
01/2017;FCA;Calcário Siderúrgico;Nova Granja;MG;Tubarão;ES;45.684;31.109.068
01/2017;FCA;Cimento a Granel;Wilson Lobato;MG;Ribeirão Preto;SP;5.208;5.171.455
01/2017;FCA;Cimento acondicionado;Dr. Lund;MG;Brumado;BA;896;857.735
01/2017;FCA;Clínquer;Arcos;MG;Barra Mansa;RJ;45.845;21.387.058
01/2017;FCA;Clínquer;Dr. Lund;MG;Brumado;BA;3.726;3.566.877
01/2017;FCA;Cloreto de Potássio;Fosfago;GO;Final Ramal das Fábricas;SP;44.352;45.201.873
01/2017;FCA;Contêiner Cheio de 20 Pés;Arcos;MG;Barra Mansa;RJ;1.747;814.989
01/2017;FCA;Contêiner Cheio de 20 Pés;Arcos;MG;Tubarão;ES;1.010;994.183
01/2017;FCA;Contêiner Cheio de 20 Pés;General Curado;GO;Boa Vista Nova;SP;800;777.217
01/2017;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;General Curado;GO;1.069;1.038.556
01/2017;FCA;Coque;Prudente de Morais;MG;Intendente Câmara;MG;11.209;3.221.588
01/2017;FCA;Cromita;Campo Formoso;BA;Irapui;BA;4.168;1.606.297
01/2017;FCA;Cromita;Itiuba;BA;Irapui;BA;21.694;6.551.132
01/2017;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;40.506;18.896.372
01/2017;FCA;Enxofre;Conceiçãozinha;SP;Fosfago;GO;12.955;13.228.803
01/2017;FCA;Enxofre;Estação TUF;SP;Paulínia;SP;7.063;1.927.188
01/2017;FCA;Enxofre;Estação TUF;SP;Valefertil;MG;73.949;51.391.002
01/2017;FCA;Farelo de Soja;Brejo Alegre;MG;Tubarão;ES;15.040;21.186.035
01/2017;FCA;Farelo de Soja;General Curado;GO;Tubarão;ES;6.486;11.354.190
01/2017;FCA;Ferro Gusa;Paulo Menicucci;MG;Pedro Nolasco;ES;7.480;6.187.394
01/2017;FCA;Ferro Gusa;Prudente de Morais;MG;Pedro Nolasco;ES;22.195;16.045.094
01/2017;FCA;Fosfato;Catalão;GO;Valefertil;MG;43.235;13.102.064
01/2017;FCA;Gasolina;Candeias;BA;Montes Claros;MG;3.796;4.063.977
01/2017;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;5.098;1.835.085
01/2017;FCA;Gasolina;Embiruçu;MG;Montes Claros;MG;1.442;807.375
01/2017;FCA;Gasolina;Embiruçu;MG;Tubarão;ES;3.545;2.419.376
01/2017;FCA;Gasolina;Replan;SP;Brasília;DF;1.141;1.197.474
01/2017;FCA;Grãos - Milho;Brejo Alegre;MG;Boa Vista Nova;SP;1.817;1.183.580
01/2017;FCA;Grãos - Milho;Brejo Alegre;MG;Pedro Nolasco;ES;1.456;2.054.472
01/2017;FCA;Grãos - Milho;Brejo Alegre;MG;Santos;SP;2.959;2.729.282
01/2017;FCA;Grãos - Milho;Brejo Alegre;MG;Tubarão;ES;20.655;29.095.568
01/2017;FCA;Grãos - Milho;Terminal Integrador Uberaba;MG;Santos;SP;29.566;23.967.320
01/2017;FCA;LAB;Copec;BA;Vespasiano;MG;2.414;3.892.833
01/2017;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;12.557;12.869.379
01/2017;FCA;Magnesita;Catiboaba;BA;Porto de Aratu;BA;11.559;7.007.550
01/2017;FCA;Minério de Ferro;Capitão Eduardo;MG;Intendente Câmara;MG;160.546;34.822.105
01/2017;FCA;Minério de Ferro;Capitão Eduardo;MG;Pedreira Rio das Velhas;MG;13.348;87.189
01/2017;FCA;Minério de Ferro;Silva Oliveira;MG;Intendente Câmara;MG;205.893;63.695.881
01/2017;FCA;Óleo Diesel;Candeias;BA;Montes Claros;MG;10.083;10.794.808
01/2017;FCA;Óleo Diesel;Embiruçu;MG;Desembargador Drumond;MG;2.689;477.660
01/2017;FCA;Óleo Diesel;Embiruçu;MG;Governador Valadares;MG;3.156;1.136.039
01/2017;FCA;Óleo Diesel;Embiruçu;MG;Tubarão;ES;1.785;1.218.219
01/2017;FCA;Óleo Diesel;Replan;SP;Brasília;DF;6.653;6.982.293
01/2017;FCA;Óleo Diesel;Replan;SP;Estação Pool;GO;5.003;5.099.617
01/2017;FCA;Óleo Diesel;Replan;SP;Ribeirão Preto;SP;8.447;2.392.426
01/2017;FCA;Outros - Comb e derivado -  Perigoso;Embiruçu;MG;Tubarão;ES;34.834;23.773.368
01/2017;FCA;Outros - Comb e derivado -  Perigoso;Replan;SP;Estação Pool;GO;9.993;10.185.983
01/2017;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Divinopolis;MG;153;20.065
01/2017;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Governador Valadares;MG;1.622;583.858
01/2017;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Montes Claros;MG;305;170.769
01/2017;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Wilson Lobato;MG;410;40.047
01/2017;FCA;Pedras em Blocos e Placas;Carmo da Mata;MG;Pedro Nolasco;ES;550;477.027
01/2017;FCA;Prd. Siderúrgicos - Outros;Parque Industrial;MG;Tubarão;ES;725;487.185
01/2017;FCA;Prd. Siderúrgicos - Tarugo;Capitão Eduardo;MG;Tubarão;ES;3.903;2.536.985
01/2017;FCA;Prd. Siderúrgicos - Tarugo;Divinopolis;MG;Tubarão;ES;14.127;11.494.037
01/2017;FCA;Prd. Siderúrgicos - Tarugo;Parque Industrial;MG;Tubarão;ES;4.750;3.191.905
01/2017;FCA;Soja;Brejo Alegre;MG;Estação TUF;SP;13.149;12.016.763
01/2017;FCA;Soja;Brejo Alegre;MG;Santos;SP;61.190;56.439.749
01/2017;FCA;Soja;Brejo Alegre;MG;Tubarão;ES;9.737;13.715.985
01/2017;FCA;Soja;Terminal Integrador Uberaba;MG;Conceiçãozinha;SP;10.417;8.513.824
01/2017;FCA;Soja;Terminal Integrador Uberaba;MG;Estação TUF;SP;82.924;66.518.388
01/2017;FCA;Soja;Terminal Integrador Uberaba;MG;Santos;SP;13.322;10.799.315
01/2017;FCA;Sucata;Parque Industrial;MG;Intendente Câmara;MG;5.888;1.406.459
01/2017;FCA;Toras de Madeira;Araguaia;ES;Aracruz;ES;18.933;3.627.259
01/2017;FCA;Toras de Madeira;Prudente de Morais;MG;Aracruz;ES;29.907;20.782.015
01/2017;FCA;Ureia;Conceiçãozinha;SP;Brejo Alegre;MG;707;656.825
01/2017;FNSTN;Álcool;Porto Nacional;TO;Açailândia;MA;740;534.650
01/2017;FNSTN;Álcool;Porto Nacional;TO;Itaqui Base Combustível;MA;2.376;2.959.307
01/2017;FNSTN;Celulose;Itaqui;MA;Suzano;MA;80;49.352
01/2017;FNSTN;Celulose;Suzano;MA;Itaqui;MA;122.880;75.804.672
01/2017;FNSTN;Farelo de Soja;Palmeirante;TO;Itaqui;MA;6.878;6.712.928
01/2017;FNSTN;Farelo de Soja;Porto Franco;MA;Itaqui;MA;20.898;15.151.050
01/2017;FNSTN;Gasolina;Itaqui Base Combustível;MA;Porto Nacional;TO;14.386;17.917.758
01/2017;FNSTN;Grãos - Milho;Porto Franco;MA;Ponta da Madeira Pêra do Píer;MA;2.835;2.057.359
01/2017;FNSTN;Madeira;Porto Nacional;TO;Anápolis;GO;6.591;5.640.564
01/2017;FNSTN;Óleo Diesel;Itaqui Base Combustível;MA;Porto Nacional;TO;32.709;40.739.054
01/2017;FNSTN;Outros - Comb e derivado -  Perigoso;Porto Nacional;TO;Itaqui Base Combustível;MA;1.296;1.614.168
01/2017;FTC;Carvão Mineral;Mina Novo Horizonte;SC;Capivari;SC;19.828;1.095.715
01/2017;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;140.724;11.089.055
01/2017;FTC;Carvão Mineral;Sangão;SC;Capivari;SC;1.087;76.145
01/2017;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;49.121;3.162.976
01/2017;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;17.163;1.829.610
01/2017;FTC;Contêiner Cheio de 40 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;2.967;316.288
01/2017;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;1.271;135.491
01/2017;FTC;Contêiner Vazio de 40 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;149;15.883
01/2017;FTL;Cimento acondicionado;Poty;CE;Mucuripe;CE;20.292;5.323.800
01/2017;FTL;Cimento acondicionado;Poty;CE;Teresina;PI;5.896;2.959.815
01/2017;FTL;Cimento acondicionado;Primavera;CE;São Luis - Tirirical;MA;2.486;2.851.151
01/2017;FTL;Cimento acondicionado;Primavera;CE;Teresina;PI;2.448;1.691.281
01/2017;FTL;Clínquer;Poty;CE;Fábrica Votorantim Pecém;CE;2.904;581.679
01/2017;FTL;Clínquer;Poty;CE;Itaqui;MA;4.357;4.192.104
01/2017;FTL;Contêiner Cheio de 20 Pés;Mucuripe;CE;Teresina;PI;28;21.061
01/2017;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;São Luis - Tirirical;MA;1.435;1.671.603
01/2017;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Teresina;PI;310;219.743
01/2017;FTL;Contêiner Cheio de 40 Pés;Pecem;CE;São Luis - Tirirical;MA;21;24.462
01/2017;FTL;Contêiner Vazio de 20 Pés;São Luis - Tirirical;MA;Pecem;CE;78;90.860
01/2017;FTL;Contêiner Vazio de 20 Pés;Teresina;PI;Mucuripe;CE;2;1.504
01/2017;FTL;Contêiner Vazio de 20 Pés;Teresina;PI;Pecem;CE;23;16.304
01/2017;FTL;Coque;Mucuripe;CE;Poty;CE;6.430;1.687.154
01/2017;FTL;Farinha de Trigo;Mucuripe;CE;Teresina;PI;1.258;956.321
01/2017;FTL;Gasolina;Itaqui;MA;Itarare;PI;15.050;6.970.404
01/2017;FTL;Gasolina;Itaqui;MA;Teresina;PI;5.227;2.405.203
01/2017;FTL;Óleo Diesel;Itaqui;MA;Itarare;PI;22.413;10.380.574
01/2017;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;5.416;2.492.169
01/2017;FTL;Pallets de Madeira;Teresina;PI;Aracapé;CE;26;18.993
01/2017;FTL;Prd. Siderúrgicos - Bobina - BF;Pecem;CE;Teresina;PI;10.847;7.689.253
01/2017;MRS;Açúcar;Airosa Galvão;SP;Santos;SP;52.407;26.746.488
01/2017;MRS;Açúcar;Boa Vista Velha;SP;Santos;SP;3.294;631.519
01/2017;MRS;Açúcar;Itirapina;SP;Santos;SP;104.387;41.006.136
01/2017;MRS;Areia;Curuputuba;SP;Mooca;SP;25.018;4.241.576
01/2017;MRS;Areia;Roseira;SP;Água Branca;SP;1.014;187.135
01/2017;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;57.330;38.919.789
01/2017;MRS;Calcário Siderúrgico;Itutinga;MG;Siderúrgica do Atlântico;RJ;20.043;6.749.961
01/2017;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;212.310;25.264.040
01/2017;MRS;Celulose;São Silvestre;SP;Santos;SP;74.880;8.354.361
01/2017;MRS;Cimento a Granel;Barbacena;MG;Santo André;SP;3.987;2.639.856
01/2017;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;22.618;14.738.454
01/2017;MRS;Cimento a Granel;Terminal Cimento Barroso;MG;Deodoro;RJ;724;258.348
01/2017;MRS;Cimento a Granel;Vespasiano;MG;C.Ermelino Matarazzo;SP;15.347;12.231.911
01/2017;MRS;Cimento a Granel;Wilson Lobato;MG;Deodoro;RJ;3.050;1.973.112
01/2017;MRS;Cimento a Granel;Wilson Lobato;MG;Santo André;SP;5.394;4.689.856
01/2017;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;17.823;9.455.778
01/2017;MRS;Cimento acondicionado;Vespasiano;MG;C.Ermelino Matarazzo;SP;73;58.182
01/2017;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;24.133;3.491.152
01/2017;MRS;Cimento acondicionado;Volta Redonda;RJ;Capuava;SP;7.893;2.842.087
01/2017;MRS;Cimento acondicionado;Volta Redonda;RJ;São José dos Campos;SP;13.396;3.161.335
01/2017;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Eldorado;MG;325;208.848
01/2017;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Boa Vista Velha;SP;41;7.425
01/2017;MRS;Contêiner Cheio de 20 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;219;41.448
01/2017;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Edmar Alves;SP;12.900;2.137.190
01/2017;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;1.647;403.672
01/2017;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Ouro Fino;SP;276;13.837
01/2017;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Paulínia;SP;451;90.010
01/2017;MRS;Contêiner Cheio de 20 Pés;Edmar Alves;SP;Conceiçãozinha;SP;4.904;817.075
01/2017;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Arará;RJ;3.194;1.861.466
01/2017;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Brisamar;RJ;4.215;2.502.103
01/2017;MRS;Contêiner Cheio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;664;162.743
01/2017;MRS;Contêiner Cheio de 20 Pés;Parque Industrial;MG;Brisamar;RJ;518;285.487
01/2017;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Boa Vista Velha;SP;65;12.461
01/2017;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Arará;RJ;586;322.696
01/2017;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Barnabé;SP;1.758;1.336.718
01/2017;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Brisamar;RJ;4.550;2.366.053
01/2017;MRS;Contêiner Cheio de 20 Pés - Perigoso;Eng. Neiva;SP;Conceiçãozinha;SP;76;18.627
01/2017;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Itatiaia;RJ;313;63.517
01/2017;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Boa Vista Velha;SP;728;131.846
01/2017;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Edmar Alves;SP;176;27.448
01/2017;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Barnabé;SP;3.894;705.234
01/2017;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;9.413;1.781.605
01/2017;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;1.522;288.069
01/2017;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Edmar Alves;SP;1.832;303.485
01/2017;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;651;159.556
01/2017;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Ouro Fino;SP;898;45.022
01/2017;MRS;Contêiner Cheio de 40 Pés;Edmar Alves;SP;Conceiçãozinha;SP;2.190;364.884
