Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2009;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Morro Grande;ES;15;7.275
01/2009;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Pedro Nolasco;ES;228;73.785
01/2009;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Tubarão;ES;31;9.889
01/2009;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Pedro Nolasco;ES;97;52.962
01/2009;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Tubarão;ES;34;18.564
01/2009;EFVM;Pedras em Blocos e Placas;Pedro Nolasco;ES;Colatina;ES;8.139;1.070.304
01/2009;EFVM;Pedras em Blocos e Placas;Pedro Nolasco;ES;Tubarão;ES;15;420
01/2009;EFVM;Pedras em Blocos e Placas;Piraqueaçu;ES;Pedro Nolasco;ES;7;525
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Carreira Comprida;MG;56;12.656
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Colatina;ES;29;8.816
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Couto e Silva;MG;2.041;551.070
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Eldorado;MG;5.043;1.275.879
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Embiruçu;MG;12.097;3.193.608
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Tubarão;ES;7.083;3.088.188
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Pedro Nolasco;ES;Mário Carvalho;MG;7;3.136
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Barra Mansa;RJ;3.097;2.028.535
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Curuputuba;SP;1.075;1.346.975
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Eldorado;MG;5.012;3.337.992
01/2009;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Ipiranga;SP;3.007;4.275.954
01/2009;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Tubarão;ES;14.048;7.431.392
01/2009;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Carreira Comprida;MG;1.043;235.718
01/2009;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Couto e Silva;MG;7;1.890
01/2009;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Eldorado;MG;4.022;1.017.566
01/2009;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Embiruçu;MG;39;10.296
01/2009;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Ouro Branco;MG;52;12.116
01/2009;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Tubarão;ES;9.040;3.941.440
01/2009;EFVM;Prd. Siderúrgicos - Outros;João Monlevade;MG;Eldorado;MG;54;8.640
01/2009;EFVM;Prd. Siderúrgicos - Outros;João Monlevade;MG;Parque Industrial;MG;9.140;1.471.540
01/2009;EFVM;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Tubarão;ES;37;16.613
01/2009;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Tubarão;ES;10.020;6.703.380
01/2009;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Tubarão;ES;79;52.851
01/2009;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Tubarão;ES;64.120;42.896.280
01/2009;EFVM;Toras de Madeira;Colatina;ES;Aracruz;ES;15.073;1.537.446
01/2009;EFVM;Toras de Madeira;Desembargador Drumond;MG;Frederico Selow;MG;19.001;2.052.108
01/2009;EFVM;Toras de Madeira;Eng. Costa Lacerda;MG;Frederico Selow;MG;39.060;6.640.200
01/2009;EFVM;Ureia;Tubarão;ES;Três Coracoes;MG;49;54.047
01/2009;EFVM;Ureia;Tubarão;ES;Valefertil;MG;57;82.764
01/2009;FCA;Açúcar;Biagípolis;SP;Santos;SP;10.786;6.396.098
01/2009;FCA;Açúcar;Ituverava;SP;Conceiçãozinha;SP;715;476.190
01/2009;FCA;Açúcar;Ituverava;SP;Santos;SP;21.049;14.692.202
01/2009;FCA;Açúcar;Orlândia;SP;Conceiçãozinha;SP;17.320;10.703.760
01/2009;FCA;Açúcar;Ribeirão Preto;SP;Conceiçãozinha;SP;13.635;7.676.505
01/2009;FCA;Açúcar;Ribeirão Preto;SP;Santos;SP;4.081;2.322.089
01/2009;FCA;Açúcar;São Joaquim da Barra;SP;Conceiçãozinha;SP;29.478;18.836.442
01/2009;FCA;Álcool;Biagípolis;SP;Embiruçu;MG;966;896.448
01/2009;FCA;Álcool;Biagípolis;SP;Paulínia;SP;2.471;699.293
01/2009;FCA;Álcool;Biagípolis;SP;Replan;SP;2.721;778.206
01/2009;FCA;Álcool;Biagípolis;SP;Tubarão;ES;926;1.499.194
01/2009;FCA;Álcool;Ribeirão Preto;SP;Brasília;DF;531;406.746
01/2009;FCA;Álcool;Ribeirão Preto;SP;Embiruçu;MG;1.142;1.028.942
01/2009;FCA;Álcool;Ribeirão Preto;SP;Governador Valadares;MG;581;737.870
01/2009;FCA;Álcool;Ribeirão Preto;SP;Tubarão;ES;1.987;3.150.564
01/2009;FCA;Álcool;Valefertil;MG;Embiruçu;MG;6.283;4.724.816
01/2009;FCA;Areia;Eng. Helio Martins;GO;Brasília;DF;9.348;1.476.984
01/2009;FCA;Areia;Ipameri;GO;Brasília;DF;2.907;845.937
01/2009;FCA;Areia;Roncador Novo;GO;Brasília;DF;2.565;628.425
01/2009;FCA;Bauxita;Barão de Camargo;MG;Barão de Angra;RJ;119.330;21.718.060
01/2009;FCA;Bauxita;Bauxita;MG;Alumínio;SP;51.098;14.511.832
01/2009;FCA;Cal;Nova Granja;MG;Capitão Eduardo;MG;8.645;259.350
01/2009;FCA;Cal;Nova Granja;MG;Porto de Aratu;BA;12.946;20.597.086
01/2009;FCA;Cal;Prudente de Morais;MG;Capitão Eduardo;MG;571;40.541
01/2009;FCA;Cal;Prudente de Morais;MG;Porto de Aratu;BA;729;1.129.950
01/2009;FCA;Calcário Britado;Capitão Eduardo;MG;Pedro Nolasco;ES;5.340;3.465.660
01/2009;FCA;Calcário Siderúrgico;Arcos;MG;Barra Mansa;RJ;103.540;48.353.180
01/2009;FCA;Calcário Siderúrgico;Arcos;MG;Tubarão;ES;2.358;2.313.198
01/2009;FCA;Calcário Siderúrgico;Capitão Eduardo;MG;Tubarão;ES;4.659;3.009.714
01/2009;FCA;Calcário Siderúrgico;Matozinhos;MG;Capitão Eduardo;MG;4.116;234.612
01/2009;FCA;Calcário Siderúrgico;Matozinhos;MG;Ouro Branco;MG;1.821;462.534
01/2009;FCA;Cimento a Granel;Wilson Lobato;MG;Ribeirão Preto;SP;12.622;12.659.866
01/2009;FCA;Cimento a Granel;Wilson Lobato;MG;Santo André;SP;9.121;8.984.185
01/2009;FCA;Cimento acondicionado;Barra Mansa;RJ;Angra dos Reis;RJ;1.729;183.274
01/2009;FCA;Cimento acondicionado;Wilson Lobato;MG;Governador Valadares;MG;3.300;1.287.000
01/2009;FCA;Clínquer;Barrinha;BA;Cimbasa;BA;88;97.064
01/2009;FCA;Cobre;Barrinha;BA;Copec;BA;5.082;2.266.572
01/2009;FCA;Cobre;General Curado;GO;Pedro Nolasco;ES;9.142;16.035.068
01/2009;FCA;Contêiner Cheio de 20 Pés;Boa Vista Nova;SP;Copec;BA;1.547;4.483.206
01/2009;FCA;Contêiner Cheio de 20 Pés;Copec;BA;Boa Vista Nova;SP;3.319;9.618.462
01/2009;FCA;Contêiner Cheio de 20 Pés;Santos;SP;General Curado;GO;60;70.740
01/2009;FCA;Contêiner Cheio de 20 Pés;Santos;SP;Uberlândia;MG;51;40.647
01/2009;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Copec;BA;8.820;25.560.360
01/2009;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;General Curado;GO;5.887;5.757.486
01/2009;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Uberlândia;MG;942;561.432
01/2009;FCA;Contêiner Cheio de 40 Pés;Copec;BA;Boa Vista Nova;SP;5.670;16.431.660
01/2009;FCA;Contêiner Cheio de 40 Pés;Copec;BA;General Curado;GO;129;359.394
01/2009;FCA;Contêiner Cheio de 40 Pés;General Curado;GO;Boa Vista Nova;SP;2.797;2.735.466
01/2009;FCA;Contêiner Cheio de 40 Pés;General Curado;GO;Copec;BA;2.029;5.652.794
01/2009;FCA;Contêiner Cheio de 40 Pés;Montes Claros;MG;Copec;BA;168;193.368
01/2009;FCA;Contêiner Cheio de 40 Pés;Santos;SP;Uberlândia;MG;420;334.740
01/2009;FCA;Contêiner Cheio de 40 Pés;Uberlândia;MG;Boa Vista Nova;SP;121;72.116
01/2009;FCA;Contêiner Cheio de 40 Pés;Uberlândia;MG;Copec;BA;405;1.010.880
01/2009;FCA;Contêiner Vazio de 20 Pés;Boa Vista Nova;SP;Copec;BA;249;721.602
01/2009;FCA;Contêiner Vazio de 20 Pés;General Curado;GO;Boa Vista Nova;SP;4;3.912
01/2009;FCA;Contêiner Vazio de 20 Pés;Uberlândia;MG;Boa Vista Nova;SP;26;15.496
01/2009;FCA;Contêiner Vazio de 40 Pés;Boa Vista Nova;SP;General Curado;GO;148;144.744
01/2009;FCA;Contêiner Vazio de 40 Pés;Boa Vista Nova;SP;Uberlândia;MG;126;75.096
01/2009;FCA;Contêiner Vazio de 40 Pés;Copec;BA;Boa Vista Nova;SP;917;2.657.466
01/2009;FCA;Contêiner Vazio de 40 Pés;Copec;BA;Montes Claros;MG;32;36.832
01/2009;FCA;Contêiner Vazio de 40 Pés;Couto e Silva;MG;Pedro Nolasco;ES;17;11.645
01/2009;FCA;Contêiner Vazio de 40 Pés;Eldorado;MG;Boa Vista Nova;SP;64;76.544
01/2009;FCA;Contêiner Vazio de 40 Pés;General Curado;GO;Boa Vista Nova;SP;544;532.032
01/2009;FCA;Contêiner Vazio de 40 Pés;General Curado;GO;Uberlândia;MG;16;6.112
01/2009;FCA;Contêiner Vazio de 40 Pés;Uberlândia;MG;Boa Vista Nova;SP;686;408.856
01/2009;FCA;Contêiner Vazio de 40 Pés;Uberlândia;MG;General Curado;GO;31;11.842
01/2009;FCA;Cromita;Campo Formoso;BA;Irapui;BA;14.702;5.704.376
01/2009;FCA;Cromita;Itiuba;BA;Irapui;BA;19.192;5.853.560
01/2009;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;39.434;18.415.678
01/2009;FCA;Enxofre;Conceiçãozinha;SP;Fosfago;GO;11.204;11.472.896
01/2009;FCA;Enxofre;Conceiçãozinha;SP;Valefertil;MG;15.387;10.924.770
01/2009;FCA;Enxofre;Piaçaguera;SP;Araxa;MG;2.065;2.318.995
01/2009;FCA;Enxofre;Piaçaguera;SP;Valefertil;MG;48.452;33.625.688
01/2009;FCA;Escória;Simoes Filho;BA;Capitão Eduardo;MG;3.780;6.191.640
01/2009;FCA;Farelo de Soja;Brejo Alegre;MG;Tubarão;ES;5.441;7.639.164
01/2009;FCA;Farelo de Soja;General Curado;GO;Tubarão;ES;10.553;18.478.303
01/2009;FCA;Farelo de Soja;Jardim Ingá;GO;Tubarão;ES;13.977;24.837.129
01/2009;FCA;Farelo de Soja;Uberlândia;MG;Tubarão;ES;32.586;49.277.955
01/2009;FCA;Ferro Gusa;Prudente de Morais;MG;Pedro Nolasco;ES;5.500;3.960.000
01/2009;FCA;Fosfato;Catalão;GO;Cubatão;SP;42.386;42.343.614
01/2009;FCA;Fosfato;Fosfago;GO;Cubatão;SP;13.383;13.490.064
01/2009;FCA;Fosfato;Uberlândia;MG;Paulínia;SP;14.742;8.638.812
01/2009;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;3.148;1.161.612
01/2009;FCA;Gasolina;Embiruçu;MG;Montes Claros;MG;2.882;1.619.684
01/2009;FCA;Gasolina;Embiruçu;MG;Tubarão;ES;434;297.658
01/2009;FCA;Gasolina;Replan;SP;Brasília;DF;223;232.589
01/2009;FCA;Gasolina;Replan;SP;Tubarão;ES;799;1.450.596
01/2009;FCA;Gesso;Juazeiro;BA;Wilson Lobato;MG;8.154;17.310.942
01/2009;FCA;Grãos - Milho;Brejo Alegre;MG;Tubarão;ES;105.678;148.371.912
01/2009;FCA;Grãos - Milho;Carreira Comprida;MG;Tubarão;ES;4.949;3.229.942
01/2009;FCA;Grãos - Milho;Uberlândia;MG;Barra Mansa;RJ;114;114.114
01/2009;FCA;Grãos - Milho;Uberlândia;MG;Tubarão;ES;52.129;76.710.655
01/2009;FCA;Grãos - Milho;Uberlândia;MG;Viana;ES;8.074;12.555.070
01/2009;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;15.180;15.635.400
01/2009;FCA;Magnesita;Catiboaba;BA;Porto de Aratu;BA;7.616;4.820.928
01/2009;FCA;Minério de Ferro;Silva Oliveira;MG;Intendente Câmara;MG;74.256;22.870.848
01/2009;FCA;Minério de Ferro;Silva Oliveira;MG;Pedreira Rio das Velhas;MG;127.528;12.880.328
01/2009;FCA;Óleo Diesel;Embiruçu;MG;Divinopolis;MG;51;6.681
01/2009;FCA;Óleo Diesel;Embiruçu;MG;Governador Valadares;MG;4.413;1.628.397
01/2009;FCA;Óleo Diesel;Embiruçu;MG;Montes Claros;MG;9.002;5.059.124
01/2009;FCA;Óleo Diesel;Embiruçu;MG;Pedreira Rio das Velhas;MG;7.458;305.778
01/2009;FCA;Óleo Diesel;Embiruçu;MG;Tubarão;ES;9.217;6.249.126
01/2009;FCA;Óleo Diesel;Embiruçu;MG;Wilson Lobato;MG;245;24.990
01/2009;FCA;Outros - Comb e derivado -  Perigoso;Embiruçu;MG;Tubarão;ES;23.755;16.105.890
01/2009;FCA;Outros - Combust, deriv. Petro., alcool;Replan;SP;Brasília;DF;1.116;1.163.988
01/2009;FCA;Outros - Combust, deriv. Petro., alcool;Replan;SP;Estação Pool;GO;12.002;12.158.026
01/2009;FCA;Pedras em Blocos e Placas;Carmo da Mata;MG;Pedro Nolasco;ES;1.286;1.120.106
01/2009;FCA;Pedras em Blocos e Placas;Carmo da Mata;MG;Tubarão;ES;1.203;1.059.843
01/2009;FCA;Prd. Siderúrgicos - Outros;Eldorado;MG;João Monlevade;MG;75;10.500
01/2009;FCA;Prd. Siderúrgicos - Outros;Parque Industrial;MG;Pedreira Rio das Velhas;MG;181;5.973
01/2009;FCA;Prd. Siderúrgicos - Vergalhões;Divinopolis;MG;Tubarão;ES;3.440;2.782.960
01/2009;FCA;Soja;Brejo Alegre;MG;Tubarão;ES;82.255;115.738.714
01/2009;FCA;Soja;Uberlândia;MG;Tubarão;ES;4.917;7.290.137
01/2009;FCA;Toras de Madeira;Araguaia;ES;Aracruz;ES;7.548;1.419.024
01/2009;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;142.292;11.037.778
01/2009;FTC;Carvão Mineral;Sangão;SC;Capivari;SC;16.550;1.141.950
01/2009;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;131.756;8.037.116
01/2009;FTL;Álcool;Itaqui;MA;Mucuripe;CE;165;197.670
01/2009;FTL;Álcool;Itaqui;MA;Teresina;PI;297;132.462
01/2009;FTL;Álcool;Pumaty;PE;Itaqui;MA;98;232.750
01/2009;FTL;Álcool;Pumaty;PE;Mucuripe;CE;68;82.960
01/2009;FTL;Álcool;Pumaty;PE;Teresina;PI;170;327.930
01/2009;FTL;Álcool;Pureza;PE;Itaqui;MA;494;1.069.016
01/2009;FTL;Álcool;Pureza;PE;Mucuripe;CE;1.008;1.018.080
01/2009;FTL;Álcool;Pureza;PE;Teresina;PI;299;513.682
01/2009;FTL;Alumínio;Alumar;MA;Itaqui;MA;16.325;310.175
01/2009;FTL;Alumínio;Alumar;MA;Mucuripe;CE;556;654.968
01/2009;FTL;Alumínio;São Luis - Tirirical;MA;Pecem;CE;295;340.430
01/2009;FTL;Antracito;Aracapé;CE;Pombinho;MA;13.869;16.309.944
01/2009;FTL;Argila;Murity;CE;Muribeca;PE;924;695.772
01/2009;FTL;Cal;Mucuripe;CE;São Luis - Tirirical;MA;2.429;2.905.084
01/2009;FTL;Calcário Britado;Aracapé;CE;Itaqui;MA;555;652.680
01/2009;FTL;Cimento acondicionado;Mucuripe;CE;Sobral;CE;146;36.792
01/2009;FTL;Cimento acondicionado;Sobral;CE;Mucuripe;CE;22.172;5.587.344
01/2009;FTL;Cimento acondicionado;Sobral;CE;São Luis - Tirirical;MA;5.034;4.747.062
01/2009;FTL;Cimento acondicionado;Sobral;CE;Teresina;PI;9.740;4.860.260
01/2009;FTL;Clínquer;Sobral;CE;Pecem;CE;12.462;2.629.482
01/2009;FTL;Contêiner Cheio de 20 Pés;Mucuripe;CE;Itaqui;MA;3.858;4.621.884
01/2009;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Itaqui;MA;1.761;2.035.716
01/2009;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Teresina;PI;1.586;1.126.060
01/2009;FTL;Contêiner Cheio de 20 Pés;São Luis - Tirirical;MA;Itaqui;MA;3;84
01/2009;FTL;Contêiner Cheio de 40 Pés;Pecem;CE;Itaqui;MA;693;801.108
01/2009;FTL;Contêiner Vazio de 20 Pés;Itaqui;MA;Mucuripe;CE;356;426.488
01/2009;FTL;Contêiner Vazio de 20 Pés;Itaqui;MA;São Luis - Tirirical;MA;3;84
01/2009;FTL;Contêiner Vazio de 20 Pés;Mucuripe;CE;Pecem;CE;154;13.090
01/2009;FTL;Contêiner Vazio de 20 Pés;Teresina;PI;Pecem;CE;160;113.600
01/2009;FTL;Contêiner Vazio de 40 Pés;Itaqui;MA;Mucuripe;CE;48;57.504
01/2009;FTL;Farinha de Trigo;Mucuripe;CE;Juazeiro do Norte;CE;450;267.300
01/2009;FTL;Farinha de Trigo;Mucuripe;CE;Sobral;CE;450;113.400
01/2009;FTL;Farinha de Trigo;Mucuripe;CE;Teresina;PI;225;169.200
01/2009;FTL;Farinha de Trigo;Mucuripe;CE;Timon;MA;585;444.600
01/2009;FTL;Gasolina;Itaqui;MA;Teresina;PI;8.950;3.991.700
01/2009;FTL;Gasolina;Mucuripe;CE;Murity;CE;1.758;1.060.074
01/2009;FTL;Gesso;Murity;CE;João Pessoa;PB;2.175;1.479.000
01/2009;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;21.448;9.565.808
01/2009;FTL;Óleo Diesel;Mucuripe;CE;Murity;CE;3.187;1.921.761
01/2009;FTL;Outras - Carga Geral Não Conteinerizada;Campina Grande;PB;Aracapé;CE;683;594.893
