Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2019;EFVM;Antracito;Tubarão;ES;Ouro Branco;MG;5.724;3.840.094
01/2019;EFVM;Carvão Mineral;Tubarão;ES;Bela Vista de Minas;MG;2.660;1.393.558
01/2019;EFVM;Carvão Mineral;Tubarão;ES;Intendente Câmara;MG;153.368;66.425.367
01/2019;EFVM;Carvão Mineral;Tubarão;ES;Ouro Branco;MG;165.996;111.362.731
01/2019;EFVM;Celulose;Aracruz;ES;Frederico Selow;MG;72;26.681
01/2019;EFVM;Celulose;Frederico Selow;MG;Aracruz;ES;103.686;38.423.232
01/2019;EFVM;Cloreto de Potássio;Tubarão;ES;Brejo Alegre;MG;48.462;68.214.278
01/2019;EFVM;Cloreto de Potássio;Tubarão;ES;Eng. Adelmar;MG;2.115;2.043.924
01/2019;EFVM;Coque;Tubarão;ES;Brasília;DF;18.241;33.327.000
01/2019;EFVM;Coque;Tubarão;ES;Intendente Câmara;MG;4.108;1.779.219
01/2019;EFVM;Coque;Tubarão;ES;Prudente de Morais;MG;20.301;14.627.315
01/2019;EFVM;Coque Metalúrgico;Ouro Branco;MG;Intendente Câmara;MG;1.538;365.682
01/2019;EFVM;Coque Metalúrgico;Tubarão;ES;Bela Vista de Minas;MG;34.729;18.194.314
01/2019;EFVM;Escória;Intendente Câmara;MG;Dr. Lund;MG;7.153;1.844.865
01/2019;EFVM;Ferro Gusa;Aroaba;ES;Pedro Nolasco;ES;3.142;75.637
01/2019;EFVM;Ferro Gusa;Funil;MG;Pedro Nolasco;ES;6.306;4.042.284
01/2019;EFVM;Fosfato;Tubarão;ES;Brejo Alegre;MG;6.249;8.785.511
01/2019;EFVM;Máquinas, Motores, Peças e acessórios;Pedro Nolasco;ES;Intendente Câmara;MG;17;7.403
01/2019;EFVM;Minério de Ferro;Alegria;MG;Tubarão;ES;947.442;570.957.918
01/2019;EFVM;Minério de Ferro;Bicas;MG;Ouro Branco;MG;15.191;1.931.824
01/2019;EFVM;Minério de Ferro;Bicas;MG;Tubarão;ES;297.749;161.888.214
01/2019;EFVM;Minério de Ferro;Brucutu;MG;Fábrica Muro;MG;9.190;1.093.582
01/2019;EFVM;Minério de Ferro;Brucutu;MG;Tubarão;ES;2.658.572;1.552.640.601
01/2019;EFVM;Minério de Ferro;Capitão Eduardo;MG;Intendente Câmara;MG;130.286;28.258.770
01/2019;EFVM;Minério de Ferro;Conceição;MG;Tubarão;ES;1.973.990;1.072.889.215
01/2019;EFVM;Minério de Ferro;Fábrica;MG;Intendente Câmara;MG;13.121;3.126.537
01/2019;EFVM;Minério de Ferro;Fábrica;MG;Mário Carvalho;MG;40.352;9.057.450
01/2019;EFVM;Minério de Ferro;Fábrica;MG;Ouro Branco;MG;14.684;448.155
01/2019;EFVM;Minério de Ferro;Fábrica;MG;Tubarão;ES;413.470;277.602.101
01/2019;EFVM;Minério de Ferro;Fábrica Muro;MG;Tubarão;ES;120.504;80.609.704
01/2019;EFVM;Minério de Ferro;Fazendão;MG;Tubarão;ES;179.319;106.602.993
01/2019;EFVM;Minério de Ferro;Gongo Soco;MG;Tubarão;ES;115.334;69.939.344
01/2019;EFVM;Minério de Ferro;João Paulo;MG;Tubarão;ES;1.235.713;669.850.355
01/2019;EFVM;Minério de Ferro;Mário Carvalho;MG;Tubarão;ES;14.934;6.674.527
01/2019;EFVM;Minério de Ferro;Ouro Branco;MG;Intendente Câmara;MG;6.557;1.559.025
01/2019;EFVM;Minério de Ferro;Ouro Branco;MG;Piraqueaçu;ES;44.372;26.545.194
01/2019;EFVM;Minério de Ferro;Ouro Branco;MG;Tubarão;ES;50.795;34.077.145
01/2019;EFVM;Minério de Ferro;Piraqueaçu;ES;Tubarão;ES;14.417;1.047.164
01/2019;EFVM;Minério de Ferro;Timbopeba;MG;Intendente Câmara;MG;5.865;1.042.972
01/2019;EFVM;Minério de Ferro;Timbopeba;MG;Mário Carvalho;MG;6.476;1.062.102
01/2019;EFVM;Minério de Ferro;Timbopeba;MG;Tubarão;ES;998.451;609.994.646
01/2019;EFVM;Minério de Ferro;Tubarão;ES;Piraqueaçu;ES;913;66.314
01/2019;EFVM;Pedras em Blocos e Placas;Colatina;ES;Tubarão;ES;1.664;215.032
01/2019;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Tubarão;ES;616;198.668
01/2019;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Pedro Nolasco;ES;2.025;1.102.549
01/2019;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Tubarão;ES;622;337.171
01/2019;EFVM;Pedras em Blocos e Placas;Pedro Nolasco;ES;Tubarão;ES;587;15.975
01/2019;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Capitão Eduardo;MG;27.202;5.900.059
01/2019;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Couto e Silva;MG;1.320;335.220
01/2019;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Embiruçu;MG;34.947;8.714.556
01/2019;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Lafaiete Bandeira;MG;42.492;9.465.721
01/2019;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Tubarão;ES;20.430;8.848.455
01/2019;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Capitão Eduardo;MG;5.045;1.024.502
01/2019;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Boa Vista Nova;SP;6.820;12.700.510
01/2019;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Lafaiete Bandeira;MG;19.169;12.572.485
01/2019;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Nova Granja;MG;7.451;5.073.847
01/2019;EFVM;Prd. Siderúrgicos - Fio Máquina;Aracruz;ES;João Monlevade;MG;42;21.042
01/2019;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Aracruz;ES;10.889;5.455.606
01/2019;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Capitão Eduardo;MG;13.979;1.724.377
01/2019;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Eldorado;MG;10.830;1.563.043
01/2019;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Governador Valadares;MG;8.756;1.787.448
01/2019;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Parque Industrial;MG;1.034;150.264
01/2019;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Pedro Nolasco;ES;297;157.126
01/2019;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Tubarão;ES;1.934;1.018.548
01/2019;EFVM;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Tubarão;ES;13.316;8.933.381
01/2019;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Capitão Eduardo;MG;9.508;2.062.265
01/2019;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Lafaiete Bandeira;MG;15.646;3.485.373
01/2019;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Tubarão;ES;11.269;4.880.727
01/2019;EFVM;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Capitão Eduardo;MG;441;89.553
01/2019;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Pedro Nolasco;ES;2.586;1.741.072
01/2019;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Tubarão;ES;17.173;11.520.947
01/2019;EFVM;Prd. Siderúrgicos - Outros;Pedro Nolasco;ES;Pedreira Rio das Velhas;MG;2.203;1.422.851
01/2019;EFVM;Prd. Siderúrgicos - Placa;Intendente Câmara;MG;Lafaiete Bandeira;MG;1.232;274.446
01/2019;EFVM;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;Intendente Câmara;MG;5.024;1.119.171
01/2019;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Tubarão;ES;84;56.353
01/2019;EFVM;Prd. Siderúrgicos - Placa;Tubarão;ES;Divinopolis;MG;2.579;2.098.331
01/2019;EFVM;Prd. Siderúrgicos - Tarugo;Capitão Eduardo;MG;Tubarão;ES;6.699;4.354.409
01/2019;EFVM;Prd. Siderúrgicos - Tarugo;João Monlevade;MG;Parque Industrial;MG;1.803;262.022
01/2019;EFVM;Prd. Siderúrgicos - Tarugo;Lafaiete Bandeira;MG;Tubarão;ES;6.143;4.029.046
01/2019;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Tubarão;ES;22.037;14.784.093
01/2019;EFVM;Toras de Madeira;Desembargador Drumond;MG;Frederico Selow;MG;18.715;2.033.085
01/2019;EFVM;Toras de Madeira;Eng. Costa Lacerda;MG;Frederico Selow;MG;45.251;7.727.513
01/2019;EFVM;Ureia;Tubarão;ES;Brejo Alegre;MG;25.021;35.200.745
01/2019;FCA;Açúcar;Guará;SP;Estação TUF;SP;35.792;22.903.759
01/2019;FCA;Açúcar;Ribeirão Preto;SP;Estação TUF;SP;5.567;3.044.930
01/2019;FCA;Açúcar;Ribeirão Preto;SP;Santos;SP;56.780;31.537.762
01/2019;FCA;Álcool;Uberlândia;MG;Replan;SP;1.468;869.976
01/2019;FCA;Areia;Ipameri;GO;Brasília;DF;689;200.439
01/2019;FCA;Bauxita;Bauxita;MG;Alumínio;SP;24.176;6.764.323
01/2019;FCA;Bauxita;Brasília;DF;Alumínio;SP;66.601;76.876.801
01/2019;FCA;Cal;Nova Granja;MG;Porto de Aratu;BA;12.793;20.022.720
01/2019;FCA;Calcário Corretivo;Nova Granja;MG;Tubarão;ES;7.285;4.960.808
01/2019;FCA;Calcário Siderúrgico;Arcos;MG;Barra Mansa;RJ;87.105;40.635.179
01/2019;FCA;Calcário Siderúrgico;Arcos;MG;Intendente Câmara;MG;12.926;7.125.186
01/2019;FCA;Calcário Siderúrgico;Matozinhos;MG;Intendente Câmara;MG;27.165;7.439.705
01/2019;FCA;Calcário Siderúrgico;Matozinhos;MG;João Monlevade;MG;3.693;665.951
01/2019;FCA;Calcário Siderúrgico;Nova Granja;MG;Tubarão;ES;51.183;34.853.678
01/2019;FCA;Cimento acondicionado;Arcos;MG;Eldorado;MG;728;228.126
01/2019;FCA;Cimento acondicionado;Dr. Lund;MG;Brumado;BA;1.000;957.294
01/2019;FCA;Clínquer;Arcos;MG;Barra Mansa;RJ;39.654;18.498.908
01/2019;FCA;Cloreto de Potássio;Fosfago;GO;Final Ramal das Fábricas;SP;26.987;27.504.124
01/2019;FCA;Contêiner Cheio de 20 Pés;Arcos;MG;Barra Mansa;RJ;2.319;1.081.831
01/2019;FCA;Contêiner Cheio de 20 Pés;Nova Granja;MG;Tubarão;ES;40.682;27.702.895
01/2019;FCA;Cromita;Campo Formoso;BA;Irapui;BA;833;321.028
01/2019;FCA;Cromita;Itiuba;BA;Irapui;BA;17.356;5.241.147
01/2019;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;31.829;14.848.482
01/2019;FCA;Enxofre;Conceiçãozinha;SP;Fosfago;GO;5.908;6.032.865
01/2019;FCA;Enxofre;Estação TUF;SP;Paulínia;SP;2.388;651.582
01/2019;FCA;Enxofre;Estação TUF;SP;Valefertil;MG;79.087;54.961.666
01/2019;FCA;Farelo de Soja;Brejo Alegre;MG;Tubarão;ES;5.191;7.298.063
01/2019;FCA;Farelo de Soja;Ipameri;GO;Santos;SP;2.220;2.288.358
01/2019;FCA;Ferro Gusa;Prudente de Morais;MG;Intendente Câmara;MG;12.600;3.621.378
01/2019;FCA;Fosfato;Catalão;GO;Valefertil;MG;33.033;10.010.419
01/2019;FCA;Gasolina;Candeias;BA;Montes Claros;MG;3.639;3.895.893
01/2019;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;3.997;1.438.766
01/2019;FCA;Gasolina;Embiruçu;MG;Tubarão;ES;1.152;786.212
01/2019;FCA;Gasolina;Replan;SP;Brasília;DF;1.821;1.911.748
01/2019;FCA;Gasolina;Replan;SP;Estação Pool;GO;480;489.269
01/2019;FCA;Grãos - Milho;Brejo Alegre;MG;Estação TUF;SP;5.611;5.139.649
01/2019;FCA;Grãos - Milho;Terminal Integrador Uberaba;MG;Estação TUF;SP;114.560;92.036.505
01/2019;FCA;Grãos - Milho;Terminal Integrador Uberaba;MG;Santos;SP;13.411;10.871.465
01/2019;FCA;LAB - Sulfonato de alquilbenzeno linear;Copec;BA;Vespasiano;MG;1.989;3.207.475
01/2019;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;11.533;11.819.905
01/2019;FCA;Magnesita;Catiboaba;BA;Porto de Aratu;BA;3.319;2.012.117
01/2019;FCA;Minério de Ferro;Silva Oliveira;MG;Intendente Câmara;MG;168.041;51.985.835
01/2019;FCA;Minério de Ferro;Terminal de Patrocínio;MG;Terminal de Fosfatados;MG;369.260;71.507.568
01/2019;FCA;Óleo Diesel;Candeias;BA;Montes Claros;MG;15.977;17.104.894
01/2019;FCA;Óleo Diesel;Embiruçu;MG;Desembargador Drumond;MG;1.698;301.624
01/2019;FCA;Óleo Diesel;Embiruçu;MG;Governador Valadares;MG;2.212;796.235
01/2019;FCA;Óleo Diesel;Embiruçu;MG;Tubarão;ES;371;253.198
01/2019;FCA;Óleo Diesel;Replan;SP;Brasília;DF;7.072;7.422.034
01/2019;FCA;Óleo Diesel;Replan;SP;Estação Pool;GO;16.024;16.333.455
01/2019;FCA;Outros - Comb e derivado -  Perigoso;Embiruçu;MG;Tubarão;ES;22.010;15.021.296
01/2019;FCA;Outros - Comb e derivado -  Perigoso;Replan;SP;Estação Pool;GO;4.479;4.565.497
01/2019;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Governador Valadares;MG;1.244;447.792
01/2019;FCA;Prd. Siderúrgicos - Outros;Wilson Lobato;MG;General Curado;GO;1.012;1.176.986
01/2019;FCA;Prd. Siderúrgicos - Tarugo;Capitão Eduardo;MG;Tubarão;ES;2.112;1.372.818
01/2019;FCA;Prd. Siderúrgicos - Tarugo;Divinopolis;MG;Tubarão;ES;7.059;5.743.355
01/2019;FCA;Prd. Siderúrgicos - Tarugo;Parque Industrial;MG;Tubarão;ES;9.240;6.209.093
01/2019;FCA;Prd. Siderúrgicos - Vergalhões;Parque Industrial;MG;Tubarão;ES;2.010;1.350.679
01/2019;FCA;Soja;Brejo Alegre;MG;Estação TUF;SP;641;587.643
01/2019;FCA;Soja;Terminal Integrador Uberaba;MG;Conceiçãozinha;SP;55.634;45.528.561
01/2019;FCA;Soja;Terminal Integrador Uberaba;MG;Estação TUF;SP;87.859;70.569.019
01/2019;FCA;Soja;Terminal Integrador Uberaba;MG;Tubarão;ES;58.103;85.520.932
01/2019;FCA;Sucata;Parque Industrial;MG;Intendente Câmara;MG;4.427;1.057.473
01/2019;FCA;Toras de Madeira;Prudente de Morais;MG;Aracruz;ES;75.276;52.308.389
01/2019;FNSTN;Álcool;Porto Nacional;TO;Açailândia;MA;89;64.302
01/2019;FNSTN;Álcool;Porto Nacional;TO;Itaqui Base Combustível;MA;258;321.339
01/2019;FNSTN;Celulose;Itaqui;MA;Suzano;MA;116;71.560
01/2019;FNSTN;Celulose;Suzano;MA;Itaqui;MA;102.640;63.318.616
01/2019;FNSTN;Gasolina;Itaqui Base Combustível;MA;Porto Nacional;TO;11.459;14.272.182
01/2019;FNSTN;Grãos - Milho;Palmeirante;TO;Ponta da Madeira Pêra do Píer;MA;38.148;37.259.145
01/2019;FNSTN;Óleo Diesel;Itaqui Base Combustível;MA;Porto Nacional;TO;32.705;40.734.075
01/2019;FNSTN;Óleo Diesel;Ponta da Madeira;MA;Porto Nacional;TO;1.626;2.008.923
01/2019;FNSTN;Outros - Comb e derivado -  Perigoso;Porto Nacional;TO;Itaqui Base Combustível;MA;633;788.401
01/2019;FNSTN;Soja;Palmeirante;TO;Ponta da Madeira Pêra do Píer;MA;46.572;45.486.871
01/2019;FTC;Carvão Mineral;Mina Novo Horizonte;SC;Capivari;SC;18.532;1.024.096
01/2019;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;129.617;10.214.579
01/2019;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;52.042;3.349.664
01/2019;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;26.699;2.846.166
01/2019;FTC;Contêiner Cheio de 40 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;7.436;792.692
01/2019;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;2.033;216.721
01/2019;FTC;Contêiner Vazio de 40 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;398;42.427
01/2019;FTL;Álcool;Itaqui;MA;Itarare;PI;664;306.963
01/2019;FTL;Areia;Aracapé;CE;Crateus;CE;8;3.505
01/2019;FTL;Areia;Aracapé;CE;Oficina Demostenes Rockert;CE;8;156
01/2019;FTL;Areia;Aracapé;CE;Sobral;CE;23;5.303
01/2019;FTL;Areia;Aracapé;CE;Teresina;PI;38;27.759
01/2019;FTL;Calcário Corretivo;Poty;CE;Pátio ABL;MA;3.975;3.807.469
01/2019;FTL;Celulose;Pombinho;MA;Itaqui;MA;113.840;569.200
01/2019;FTL;Cimento acondicionado;Poty;CE;Mucuripe;CE;7.948;2.021.875
01/2019;FTL;Cimento acondicionado;Poty;CE;Teresina;PI;7.380;3.704.789
01/2019;FTL;Cimento acondicionado;Primavera;CE;São Luis - Tirirical;MA;2.481;2.845.038
01/2019;FTL;Cimento acondicionado;Primavera;CE;Teresina;PI;3.030;2.093.375
01/2019;FTL;Clínquer;Poty;CE;Pátio ABL;MA;2.355;2.255.746
01/2019;FTL;Contêiner Cheio de 20 Pés;Aracapé;CE;São Luis - Tirirical;MA;23;27.223
01/2019;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;São Luis - Tirirical;MA;1.648;1.919.725
01/2019;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Teresina;PI;111;78.683
01/2019;FTL;Contêiner Cheio de 40 Pés;Pecem;CE;São Luis - Tirirical;MA;320;371.845
01/2019;FTL;Contêiner Vazio de 20 Pés;São Luis - Tirirical;MA;Aracapé;CE;106;125.769
01/2019;FTL;Contêiner Vazio de 20 Pés;São Luis - Tirirical;MA;Pecem;CE;15;17.473
01/2019;FTL;Contêiner Vazio de 20 Pés;Teresina;PI;Pecem;CE;16;11.342
01/2019;FTL;Contêiner Vazio de 40 Pés;São Luis - Tirirical;MA;Aracapé;CE;11;13.020
01/2019;FTL;Contêiner Vazio de 40 Pés;São Luis - Tirirical;MA;Pecem;CE;224;260.933
01/2019;FTL;Contêiner Vazio de 40 Pés;Teresina;PI;Aracapé;CE;4;2.922
01/2019;FTL;Contêiner Vazio de 40 Pés;Teresina;PI;Pecem;CE;91;64.508
01/2019;FTL;Coque;Mucuripe;CE;Poty;CE;4.866;1.276.780
01/2019;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Aracapé;CE;320;359.884
01/2019;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Coroatá;MA;120;20.979
01/2019;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Morro Alegre;PI;116;59.814
01/2019;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Teresina;PI;28;11.035
01/2019;FTL;Demais Produtos;Crateus;CE;Altos;PI;15;3.800
01/2019;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;Aracapé;CE;2;39
01/2019;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;São Luis - Tirirical;MA;12;14.209
01/2019;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;Sobral;CE;7;1.617
01/2019;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;Teresina;PI;20;14.620
01/2019;FTL;Demais Produtos;Sobral;CE;Oficina Demostenes Rockert;CE;1;231
01/2019;FTL;Demais Produtos;Sobral;CE;Reriutaba;CE;7;417
01/2019;FTL;Demais Produtos;Teresina;PI;Oficina Demostenes Rockert;CE;13;9.503
01/2019;FTL;Demais Produtos;Teresina;PI;Pecem;CE;39;27.646
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Altamira;PI;12;2.638
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Altos;PI;46;11.653
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Aracapé;CE;15;6.572
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Cana Brava;PI;21;1.624
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Castelo;PI;30;3.951
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Croatá;CE;15;5.536
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Ipu;CE;30;3.600
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Ipueiras;CE;15;1.396
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Itapipoca Novo;CE;15;4.502
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Miraíma;CE;21;5.399
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Nova Russas;CE;30;1.779
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Sobral;CE;21;4.358
01/2019;FTL;Dormentes de Madeira;Crateus;CE;Teresina;PI;28;8.185
01/2019;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Caxias Nova;MA;15;5.615
01/2019;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Codó;MA;25;7.185
01/2019;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Itapecuru Mirim;MA;16;2.037
01/2019;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Teresina;PI;15;6.797
01/2019;FTL;Escória;Primavera;CE;Mucuripe;CE;760;46.594
01/2019;FTL;Farinha de Trigo;Mucuripe;CE;Teresina;PI;765;581.546
01/2019;FTL;Gasolina;Itaqui;MA;Itarare;PI;15.591;7.220.969
01/2019;FTL;Gasolina;Itaqui;MA;Teresina;PI;4.640;2.135.094
01/2019;FTL;Óleo Diesel;Itaqui;MA;Itarare;PI;19.850;9.193.520
01/2019;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;6.956;3.200.801
01/2019;FTL;Pedras em Blocos e Placas;Carga Ferro Gusa e Cruz;MA;Itaqui;MA;1.062;67.065
01/2019;FTL;Pó de Pedra;Carga Ferro Gusa e Cruz;MA;Castelo;PI;304;168.644
01/2019;FTL;Pó de Pedra;Carga Ferro Gusa e Cruz;MA;Crateus;CE;152;104.345
01/2019;FTL;Pó de Pedra;Carga Ferro Gusa e Cruz;MA;Morro Alegre;PI;566;291.853
01/2019;FTL;Prd. Siderúrgicos - Bobina - BF;Pecem;CE;Teresina;PI;4.958;3.514.640
01/2019;MRS;Açúcar;Airosa Galvão;SP;Santos;SP;42.081;21.476.500
01/2019;MRS;Açúcar;Boa Vista Velha;SP;Santos;SP;29.530;8.016.449
01/2019;MRS;Açúcar;Itirapina;SP;Santos;SP;75.689;29.732.756
01/2019;MRS;Açúcar;Pradopolis;SP;Santos;SP;43.192;23.300.658
01/2019;MRS;Areia;Cruzeiro;SP;Mooca;SP;20.466;4.793.873
01/2019;MRS;Areia;Curuputuba;SP;Mooca;SP;9.694;1.640.176
01/2019;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;52.255;35.474.508
01/2019;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;148.068;17.619.499
01/2019;MRS;Celulose;Santos;SP;São Silvestre;SP;432;48.198
01/2019;MRS;Celulose;São Silvestre;SP;Santos;SP;61.200;6.828.084
01/2019;MRS;Cimento a Granel;Barbacena;MG;Santo André;SP;32.048;21.219.493
01/2019;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;24.166;15.747.169
01/2019;MRS;Cimento a Granel;Terminal Cimento Barroso;MG;Deodoro;RJ;3.713;1.324.928
01/2019;MRS;Cimento a Granel;Wilson Lobato;MG;Santo André;SP;812;705.999
01/2019;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;15.161;8.043.486
01/2019;MRS;Cimento acondicionado;Terminal Cimento Barroso;MG;Eng. São Paulo;SP;1.871;1.432.347
01/2019;MRS;Cimento acondicionado;Terminal Cimento Barroso;MG;Santo André;SP;432;338.424
01/2019;MRS;Cimento acondicionado;Vespasiano;MG;C.Ermelino Matarazzo;SP;2.017;1.607.595
01/2019;MRS;Cimento acondicionado;Vespasiano;MG;Rocha Sobrinho;RJ;1.082;663.958
01/2019;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;23.520;3.402.473
01/2019;MRS;Cimento acondicionado;Volta Redonda;RJ;Capuava;SP;5.238;1.886.083
01/2019;MRS;Cimento acondicionado;Volta Redonda;RJ;São José dos Campos;SP;5.257;1.240.604
01/2019;MRS;Cimento acondicionado;Wilson Lobato;MG;Santo André;SP;420;359.983
01/2019;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Eldorado;MG;8.518;5.473.757
01/2019;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Itatiaia;RJ;40;24.563
01/2019;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Boa Vista Velha;SP;51;9.236
01/2019;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Jundiaí;SP;2.249;289.893
01/2019;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;673;127.379
