Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2012;RMS;Gasolina;Pátio Industrial;RS;Ijuí;RS;6.852;3.431.366
01/2012;RMS;Gasolina;Pátio Industrial;RS;Passo Fundo;RS;18.191;5.067.758
01/2012;RMS;Gasolina;Pátio Industrial;RS;Santa Maria;RS;4.256;1.306.315
01/2012;RMS;Grãos - arroz;Alegrete;RS;Ipaucu;SP;6.339;12.503.519
01/2012;RMS;Grãos - arroz;Alegrete;RS;Ourinhos;SP;2.412;4.690.581
01/2012;RMS;Grãos - arroz;Alegrete;RS;Tatui;SP;3.619;6.280.203
01/2012;RMS;Grãos - arroz;Uruguaiana;RS;Domingos de  Moraes;SP;3.138;6.350.791
01/2012;RMS;Grãos - arroz;Uruguaiana;RS;Ipaucu;SP;1.637;3.456.446
01/2012;RMS;Grãos - arroz;Uruguaiana;RS;Ourinhos;SP;1.175;2.448.302
01/2012;RMS;Grãos - arroz;Uruguaiana;RS;Tatui;SP;3.432;6.432.659
01/2012;RMS;Grãos - Milho;Jataizinho;PR;D Pedro II;PR;6.629;4.400.880
01/2012;RMS;Grãos - Milho;Londrina;PR;D Pedro II;PR;19.465;12.282.571
01/2012;RMS;Grãos - Milho;Londrina;PR;Estrela;RS;2.598;2.972.380
01/2012;RMS;Grãos - Milho;Maringa;PR;D Pedro II;PR;27.767;18.097.337
01/2012;RMS;Grãos - Milho;Rolandia;PR;D Pedro II;PR;10.071;6.161.116
01/2012;RMS;Grãos - Trigo;Carazinho;RS;Rio Grande;RS;4.185;4.972.964
01/2012;RMS;Grãos - Trigo;Cruz Alta;RS;Rio Grande;RS;69.289;51.131.263
01/2012;RMS;Grãos - Trigo;D Pedro II;PR;Cascavel;PR;2.757;2.025.841
01/2012;RMS;Grãos - Trigo;D Pedro II;PR;Iguaçu;PR;4.838;540.637
01/2012;RMS;Grãos - Trigo;Ijuí;RS;Rio Grande;RS;19.583;15.498.731
01/2012;RMS;Grãos - Trigo;J.De Castilhos;RS;Rio Grande;RS;14.760;9.721.453
01/2012;RMS;Grãos - Trigo;Londrina;PR;D Pedro II;PR;6.632;4.184.845
01/2012;RMS;Grãos - Trigo;Passo Fundo;RS;Rio Grande;RS;3.151;3.572.367
01/2012;RMS;Grãos - Trigo;Rolandia;PR;D Pedro II;PR;3.509;2.146.694
01/2012;RMS;Grãos - Trigo;Santa Rosa;RS;Rio Grande;RS;753;686.323
01/2012;RMS;Grãos - Trigo;Tupancireta;RS;Rio Grande;RS;21.148;14.442.499
01/2012;RMS;Óleo Diesel;Araucária Carga;PR;Maringa;PR;517;269.807
01/2012;RMS;Óleo Diesel;Araucária Carga;PR;Ourinhos;SP;323;231.964
01/2012;RMS;Óleo Diesel;Araucária Terminal;PR;Cascavel;PR;4.004;2.441.683
01/2012;RMS;Óleo Diesel;Araucária Terminal;PR;Guarapuava;PR;8.605;3.112.540
01/2012;RMS;Óleo Diesel;Araucária Terminal;PR;Londrina;PR;20.896;10.573.793
01/2012;RMS;Óleo Diesel;Araucária Terminal;PR;Maringa;PR;25.904;13.645.424
01/2012;RMS;Óleo Diesel;Araucária Terminal;PR;Ourinhos;SP;4.385;3.170.596
01/2012;RMS;Óleo Diesel;Araucária Terminal;PR;Presidente Prudente;SP;3.506;3.530.854
01/2012;RMS;Óleo Diesel;Pátio Industrial;RS;Araucária Carga;PR;15.174;12.304.187
01/2012;RMS;Óleo Diesel;Pátio Industrial;RS;Araucária Terminal;PR;12.467;10.170.230
01/2012;RMS;Óleo Diesel;Pátio Industrial;RS;Cruz Alta;RS;5.823;2.604.552
01/2012;RMS;Óleo Diesel;Pátio Industrial;RS;Ijuí;RS;14.554;7.288.396
01/2012;RMS;Óleo Diesel;Pátio Industrial;RS;Passo Fundo;RS;29.953;8.344.487
01/2012;RMS;Óleo Diesel;Pátio Industrial;RS;Santa Maria;RS;7.392;2.268.864
01/2012;RMS;Óleo Vegetal;Desvio Ribas;PR;D Pedro II;PR;16.192;3.726.492
01/2012;RMS;Outras - Carga Geral Não Conteinerizada;Araucária Carga;PR;Tatui;SP;190;96.674
01/2012;RMS;Outras - Carga Geral Não Conteinerizada;Cambe;PR;Apiai;SP;20;11.413
01/2012;RMS;Outras - Carga Geral Não Conteinerizada;Desvio Ribas;PR;D Pedro II;PR;90;20.713
01/2012;RMS;Outras - Carga Geral Não Conteinerizada;Diretor Pestana;RS;Apiai;SP;54;56.892
01/2012;RMS;Outras - Carga Geral Não Conteinerizada;Passo Fundo;RS;Apiai;SP;104;112.439
01/2012;RMS;Outras - Carga Geral Não Conteinerizada;Pátio Industrial;RS;Olival;RS;40;1.203
01/2012;RMS;Outras - Carga Geral Não Conteinerizada;Rio Branco do Sul;PR;Apiai;SP;12;4.716
01/2012;RMS;Outras - Carga Geral Não Conteinerizada;Uruguaiana;RS;Rio Grande;RS;290;214.661
01/2012;RMS;Outras - Carga Geral Não Conteinerizada;Uvaranas;PR;Apiai;SP;8.517;1.656.744
01/2012;RMS;Outros - Comb e derivado -  Perigoso;Araucária Carga;PR;Pátio Industrial;RS;906;734.651
01/2012;RMS;Outros - Comb e derivado -  Perigoso;Araucária Terminal;PR;D Pedro II;PR;60.683;7.584.646
01/2012;RMS;Outros - Comb e derivado -  Perigoso;Pátio Industrial;RS;Passo Fundo;RS;664;184.981
01/2012;RMS;Outros - extração Vegetal e Celulose;Desvio Ribas;PR;D Pedro II;PR;282;64.901
01/2012;RMS;Outros - extração Vegetal e Celulose;Desvio Ribas;PR;Diretor Pestana;RS;4.748;3.995.167
01/2012;RMS;Outros - extração Vegetal e Celulose;Diretor Pestana;RS;Londrina;PR;5.698;7.078.660
01/2012;RMS;Outros - extração Vegetal e Celulose;Montenegro;RS;Desvio Ribas;PR;26;20.456
01/2012;RMS;Outros - extração Vegetal e Celulose;Montenegro;RS;Londrina;PR;2.569;3.051.017
01/2012;RMS;Outros - Indústria Cimenteira e Construção;Cel.Linhares;RS;Eng. Afif.;RS;9.504;1.274.505
01/2012;RMS;Papel;Harmonia;PR;D Pedro II;PR;6.959;3.354.990
01/2012;RMS;Papel;Lages;SC;D Pedro II;PR;3.726;1.949.865
01/2012;RMS;Prd. Siderúrgicos - Outros;Água Branca;SP;Araucária Carga;PR;15.382;10.161.242
01/2012;RMS;Prd. Siderúrgicos - Outros;Araucária Carga;PR;Água Branca;SP;1.175;776.198
01/2012;RMS;Prd. Siderúrgicos - Outros;Araucária Carga;PR;Diretor Pestana;RS;1.828;1.494.440
01/2012;RMS;Prd. Siderúrgicos - Outros;Araucária Carga;PR;São Francisco do Sul;SC;2.078;650.204
01/2012;RMS;Prd. Siderúrgicos - Outros;Araucária Carga;PR;Tatui;SP;597;303.761
01/2012;RMS;Prd. Siderúrgicos - Outros;São Francisco do Sul;SC;Água Branca;SP;3.400;3.050.310
01/2012;RMS;Prd. Siderúrgicos - Outros;São Francisco do Sul;SC;Araucária Carga;PR;4.975;1.556.673
01/2012;RMS;Prd. Siderúrgicos - Outros;Uruguaiana;RS;Diretor Pestana;RS;55;37.524
01/2012;RMS;Prd. Siderúrgicos - Outros;Uruguaiana;RS;Tatui;SP;3.349;6.277.091
01/2012;RMS;Produtos Químicos;Pátio Industrial;RS;Araucária Terminal;PR;194;158.260
01/2012;RMS;Soja;Cruz Alta;RS;Rio Grande;RS;54.741;40.395.683
01/2012;RMS;Soja;Desvio Ribas;PR;D Pedro II;PR;9.141;2.103.746
01/2012;RMS;Soja;Girua;RS;Rio Grande;RS;2.768;2.458.482
01/2012;RMS;Soja;Ijuí;RS;Rio Grande;RS;20.248;16.025.037
01/2012;RMS;Soja;J.De Castilhos;RS;Rio Grande;RS;5.063;3.334.670
01/2012;RMS;Soja;Jataizinho;PR;D Pedro II;PR;3.327;2.208.739
01/2012;RMS;Soja;Jataizinho;PR;São Francisco do Sul;SC;4.436;3.418.174
01/2012;RMS;Soja;Londrina;PR;D Pedro II;PR;29.612;18.685.409
01/2012;RMS;Soja;Londrina;PR;São Francisco do Sul;SC;39;28.769
01/2012;RMS;Soja;Maringa;PR;D Pedro II;PR;16.784;10.939.090
01/2012;RMS;Soja;Maringa;PR;São Francisco do Sul;SC;35.990;27.295.788
01/2012;RMS;Soja;Passo Fundo;RS;Rio Grande;RS;511;579.333
01/2012;RMS;Soja;Rolandia;PR;D Pedro II;PR;5.781;3.536.631
01/2012;RMS;Soja;Santa Rosa;RS;Rio Grande;RS;1.488;1.356.239
01/2012;RMS;Soja;Santo Ângelo;RS;Rio Grande;RS;4.062;3.436.278
01/2012;RMS;Soja;Tupancireta;RS;Rio Grande;RS;3.060;2.089.750
01/2012;RMS;Toras de Madeira;D Pedro II;PR;Desvio Ribas;PR;306;70.424
01/2012;RMS;Toras de Madeira;Guarapuava;PR;Desvio Ribas;PR;440;112.885
01/2012;RMS;Toras de Madeira;Montenegro;RS;Rio Grande;RS;4.857;4.386.663
01/2012;RMS;Toras de Madeira;Nova Itapeva;SP;Desvio Ribas;PR;259;58.250
01/2012;RMS;Ureia;D Pedro II;PR;Cambe;PR;257;160.334
01/2012;RMS;Ureia;D Pedro II;PR;Canitar;SP;3.699;3.175.924
01/2012;RMS;Ureia;D Pedro II;PR;Desvio Ribas;PR;789;181.584
01/2012;RMS;Ureia;D Pedro II;PR;Maringa;PR;10.813;7.047.447
01/2012;RMS;Ureia;Rio Grande;RS;Cruz Alta;RS;1.391;1.026.477
01/2012;RMS;Ureia;Rio Grande;RS;Desvio Ribas;PR;776;1.311.383
01/2012;RMS;Ureia;Rio Grande;RS;Maringa;PR;893;1.885.605
01/2012;RMS;Veículos;Pátio Industrial;RS;Replan;SP;550;796.195
02/2012;EFC;Ferro Gusa;Açailândia;MA;Ponta da Madeira Pêra do Píer;MA;80.563;42.351.969
02/2012;EFC;Ferro Gusa;Marabá;PA;Ponta da Madeira Pêra do Píer;MA;23.459;17.610.671
02/2012;EFC;Ferro Gusa;Rosário;MA;Ponta da Madeira Pêra do Píer;MA;6.295;325.451
02/2012;EFC;Gasolina;Itaqui Base Combustível;MA;Açailândia;MA;6.082;3.180.886
02/2012;EFC;Gasolina;Itaqui Base Combustível;MA;Marabá;PA;5.156;3.856.688
02/2012;EFC;Manganês;Carajás;PA;Virador de Vagões Minério;MA;115.068;103.446.132
02/2012;EFC;Minério de Ferro;Açailândia;MA;Virador de Vagões Minério;MA;19.400;10.107.400
02/2012;EFC;Minério de Ferro;Carajás;PA;Açailândia;MA;146.530;55.388.340
02/2012;EFC;Minério de Ferro;Carajás;PA;Marabá;PA;71.426;10.928.178
02/2012;EFC;Minério de Ferro;Carajás;PA;Rosário;MA;30.956;26.374.512
02/2012;EFC;Minério de Ferro;Carajás;PA;Santa Inês;MA;27.800;18.848.400
02/2012;EFC;Minério de Ferro;Carajás;PA;Virador de Vagões Minério;MA;7.202.888;6.475.396.312
02/2012;EFC;Minério de Ferro;Rosário;MA;Virador de Vagões Minério;MA;10.000;470.000
02/2012;EFC;Minério de Ferro;Santa Inês;MA;Virador de Vagões Minério;MA;5.000;1.105.000
02/2012;EFC;Outros - Comb e derivado -  Perigoso;Itaqui Base Combustível;MA;Açailândia;MA;22.852;11.951.596
02/2012;EFC;Outros - Comb e derivado -  Perigoso;Itaqui Base Combustível;MA;Marabá;PA;18.898;14.135.704
02/2012;EFPO;Grãos - Trigo;Cascavel;PR;Eng. João Passos;PR;440;111.400
02/2012;EFPO;Soja;Cascavel;PR;Agrária;PR;8.920;2.146.135
02/2012;EFPO;Soja;Cascavel;PR;D Pedro II;PR;14.902;10.949.975
02/2012;EFPO;Soja;Cascavel;PR;São Francisco do Sul;SC;9.296;7.822.296
02/2012;EFVM;Antracito;Tubarão;ES;Bela Vista de Minas;MG;8.162;4.276.023
02/2012;EFVM;Antracito;Tubarão;ES;Intendente Câmara;MG;43.095;18.664.919
02/2012;EFVM;Carvão Mineral;Tubarão;ES;Bela Vista de Minas;MG;5.678;2.974.670
02/2012;EFVM;Carvão Mineral;Tubarão;ES;Capitão Eduardo;MG;14.915;9.694.885
02/2012;EFVM;Carvão Mineral;Tubarão;ES;Intendente Câmara;MG;110.493;47.855.734
02/2012;EFVM;Carvão Mineral;Tubarão;ES;Ouro Branco;MG;199.840;134.067.860
02/2012;EFVM;Carvão Mineral;Tubarão;ES;Prudente de Morais;MG;15.944;11.488.002
02/2012;EFVM;Celulose;Aracruz;ES;Frederico Selow;MG;96;35.575
02/2012;EFVM;Celulose;Frederico Selow;MG;Aracruz;ES;93.136;34.513.687
02/2012;EFVM;Coque;Pedro Nolasco;ES;Brasília;DF;14.124;25.877.569
02/2012;EFVM;Coque;Tubarão;ES;Pedro Nolasco;ES;11.508;313.190
02/2012;EFVM;Coque;Tubarão;ES;Prudente de Morais;MG;6.616;4.766.973
02/2012;EFVM;Coque Metalúrgico;Tubarão;ES;Bela Vista de Minas;MG;26.270;13.762.695
02/2012;EFVM;Coque Metalúrgico;Tubarão;ES;Intendente Câmara;MG;400;173.244
02/2012;EFVM;Dunito;Eng. Costa Lacerda;MG;Mário Carvalho;MG;2.619;314.390
02/2012;EFVM;Escória;Intendente Câmara;MG;Dr. Lund;MG;27.517;7.097.047
02/2012;EFVM;Escória;João Correia;MG;Dr. Lund;MG;20.227;5.382.223
02/2012;EFVM;Escória;João Correia;MG;Eng. Bhering;MG;9.172;5.174.539
02/2012;EFVM;Ferro Gusa;Funil;MG;Pedro Nolasco;ES;2.193;1.405.761
02/2012;EFVM;Ferro Gusa;Funil;MG;Tubarão;ES;9.985;6.376.711
02/2012;EFVM;Ferro Gusa;Piraqueaçu;ES;Tubarão;ES;4.499;326.780
02/2012;EFVM;Gasolina;Pedro Nolasco;ES;Governador Valadares;MG;435;141.335
02/2012;EFVM;Gasolina;Pedro Nolasco;ES;Tubarão;ES;525;14.288
02/2012;EFVM;Grãos - Trigo;Pedro Nolasco;ES;Parque Industrial;MG;5.199;3.506.065
02/2012;EFVM;Manganês;Fábrica Muro;MG;Intendente Câmara;MG;5.302;1.250.355
02/2012;EFVM;Minério de Ferro;Alegria;MG;Tubarão;ES;1.097.017;661.096.452
02/2012;EFVM;Minério de Ferro;Bicas;MG;Tubarão;ES;382.034;207.714.560
02/2012;EFVM;Minério de Ferro;Brucutu;MG;Tubarão;ES;2.588.653;1.511.807.004
02/2012;EFVM;Minério de Ferro;Conceição;MG;Tubarão;ES;1.561.130;848.494.449
02/2012;EFVM;Minério de Ferro;Fábrica;MG;Ouro Branco;MG;10.169;310.358
02/2012;EFVM;Minério de Ferro;Fábrica;MG;Tubarão;ES;383.750;257.648.214
02/2012;EFVM;Minério de Ferro;Fábrica Muro;MG;Intendente Câmara;MG;56.686;13.368.089
02/2012;EFVM;Minério de Ferro;Fábrica Muro;MG;Tubarão;ES;215.172;143.936.727
02/2012;EFVM;Minério de Ferro;Gongo Soco;MG;Tubarão;ES;318.701;193.262.517
02/2012;EFVM;Minério de Ferro;João Paulo;MG;Tubarão;ES;1.376.637;746.241.879
02/2012;EFVM;Minério de Ferro;Ouro Branco;MG;Tubarão;ES;126.929;85.153.620
02/2012;EFVM;Minério de Ferro;Piraqueaçu;ES;Tubarão;ES;3.180;230.977
02/2012;EFVM;Minério de Ferro;Timbopeba;MG;Tubarão;ES;1.145.759;699.991.150
02/2012;EFVM;Óleo Diesel;Pedro Nolasco;ES;Tubarão;ES;1.638;44.578
02/2012;EFVM;Pedras em Blocos e Placas;Colatina;ES;Pedro Nolasco;ES;7.685;1.011.492
02/2012;EFVM;Pedras em Blocos e Placas;Colatina;ES;Tubarão;ES;9.229;1.192.626
02/2012;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Morro Grande;ES;309;149.366
02/2012;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Pedro Nolasco;ES;5.863;1.904.929
02/2012;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Tubarão;ES;1.082;348.960
02/2012;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Pedro Nolasco;ES;3.432;1.868.618
02/2012;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Tubarão;ES;237;128.472
02/2012;EFVM;Pedras em Blocos e Placas;Pedro Nolasco;ES;Tubarão;ES;811;22.071
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Carreira Comprida;MG;4.545;1.015.489
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Couto e Silva;MG;2.868;728.343
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Eldorado;MG;24.633;5.859.427
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Embiruçu;MG;43.108;10.749.627
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Pedro Nolasco;ES;361;157.217
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Tubarão;ES;7.420;3.213.684
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Barbará;RJ;362;203.879
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Ipiranga;SP;60;55.482
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Manoel Feio;SP;2.717;2.321.865
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Parque Industrial;MG;481;108.247
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Barra Mansa;RJ;14.811;14.901.332
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Boa Vista Nova;SP;15.996;29.788.471
02/2012;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Parque Industrial;MG;8.481;5.699.063
02/2012;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Aracruz;ES;6.162;3.087.285
02/2012;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Eldorado;MG;29.471;4.253.431
02/2012;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Governador Valadares;MG;8.245;1.683.134
02/2012;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Parque Industrial;MG;548;79.639
02/2012;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Pedro Nolasco;ES;1.034;547.035
02/2012;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Tubarão;ES;4.622;2.434.195
02/2012;EFVM;Prd. Siderúrgicos - Fio Máquina;Pedro Nolasco;ES;João Monlevade;MG;77;40.737
02/2012;EFVM;Prd. Siderúrgicos - Fio Máquina;Tubarão;ES;João Monlevade;MG;106;55.825
02/2012;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Carreira Comprida;MG;3.566;796.751
02/2012;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Eldorado;MG;24.626;5.857.762
02/2012;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Embiruçu;MG;337;84.036
02/2012;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;João Correia;MG;346;2.829
02/2012;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Tubarão;ES;11.620;5.032.750
02/2012;EFVM;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Parque Industrial;MG;491;110.497
02/2012;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Governador Valadares;MG;949;330.596
02/2012;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Tubarão;ES;73.697;49.441.548
02/2012;EFVM;Prd. Siderúrgicos - Outros;Tubarão;ES;Ouro Branco;MG;4.687;3.144.396
02/2012;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Tubarão;ES;73.847;49.542.180
02/2012;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Governador Valadares;MG;2.964;1.032.545
02/2012;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Tubarão;ES;2.170;1.455.801
02/2012;EFVM;Prd. Siderúrgicos - Tarugo;Pedro Nolasco;ES;João Monlevade;MG;4.462;2.360.608
02/2012;EFVM;Toras de Madeira;Colatina;ES;Aracruz;ES;13.248;1.372.387
02/2012;EFVM;Toras de Madeira;Desembargador Drumond;MG;Frederico Selow;MG;26.689;2.899.333
02/2012;EFVM;Toras de Madeira;Eng. Costa Lacerda;MG;Frederico Selow;MG;33.439;5.710.378
02/2012;FCA;Açúcar;Ribeirão Preto;SP;Santos;SP;52.180;28.982.755
02/2012;FCA;Açúcar;Zelândia;MG;Santos;SP;1.593;1.319.522
02/2012;FCA;Álcool;Ribeirão Preto;SP;Paulínia;SP;1.264;346.467
02/2012;FCA;Álcool;Uberlândia;MG;Paulínia;SP;7.901;4.610.258
02/2012;FCA;Álcool;Uberlândia;MG;Tubarão;ES;243;356.281
02/2012;FCA;Álcool;Valefertil;MG;Embiruçu;MG;727;543.298
02/2012;FCA;Álcool;Zelândia;MG;Embiruçu;MG;1.434;892.550
02/2012;FCA;Antracito;Capitão Eduardo;MG;Prudente de Morais;MG;2.100;148.077
02/2012;FCA;Areia;Eng. Helio Martins;GO;Brasília;DF;3.561;560.615
02/2012;FCA;Areia;Ipameri;GO;Brasília;DF;3.038;883.797
02/2012;FCA;Areia;Roncador Novo;GO;Brasília;DF;4.140;1.012.507
02/2012;FCA;Bauxita;Barão de Camargo;MG;Barão de Angra;RJ;69.310;12.652.263
02/2012;FCA;Bauxita;Bauxita;MG;Alumínio;SP;62.940;17.610.297
02/2012;FCA;Cal;Nova Granja;MG;Capitão Eduardo;MG;24.199;749.032
02/2012;FCA;Cal;Nova Granja;MG;Porto de Aratu;BA;15.655;24.502.125
02/2012;FCA;Calcário Britado;Arcos;MG;Intendente Câmara;MG;5.593;3.083.024
02/2012;FCA;Calcário Britado;Arcos;MG;Tubarão;ES;4.706;4.632.304
02/2012;FCA;Calcário Britado;Matozinhos;MG;Intendente Câmara;MG;13.567;3.715.608
02/2012;FCA;Calcário Corretivo;Matozinhos;MG;Intendente Câmara;MG;39.047;10.693.841
02/2012;FCA;Calcário Siderúrgico;Arcos;MG;Barra Mansa;RJ;84.193;39.276.709
02/2012;FCA;Calcário Siderúrgico;Arcos;MG;Intendente Câmara;MG;29.871;16.465.761
02/2012;FCA;Calcário Siderúrgico;Matozinhos;MG;Capitão Eduardo;MG;31.678;1.804.791
02/2012;FCA;Calcário Siderúrgico;Matozinhos;MG;Intendente Câmara;MG;2.010;550.481
02/2012;FCA;Calcário Siderúrgico;Matozinhos;MG;João Monlevade;MG;6.771;1.221.001
02/2012;FCA;Calcário Siderúrgico;Matozinhos;MG;Tubarão;ES;3.948;2.791.165
02/2012;FCA;Calcário Siderúrgico;Morro Grande;ES;Pedro Nolasco;ES;5.880;931.833
02/2012;FCA;Cimento a Granel;Wilson Lobato;MG;Ribeirão Preto;SP;11.522;11.441.150
02/2012;FCA;Cimento acondicionado;Wilson Lobato;MG;Governador Valadares;MG;1.620;615.017
02/2012;FCA;Clínquer;Arcos;MG;Barra Mansa;RJ;32.624;15.219.357
02/2012;FCA;Cloreto de Potássio;Bunge Araxa;MG;Cubatão;SP;10.332;9.182.958
02/2012;FCA;Cloreto de Potássio;Fosfago;GO;Cubatão;SP;48.587;48.695.057
02/2012;FCA;Cloreto de Potássio;Santos;SP;Valefertil;MG;2.607;1.833.840
02/2012;FCA;Cobre;Barrinha;BA;Copec;BA;4.598;2.058.635
02/2012;FCA;Cobre;General Curado;GO;Pedro Nolasco;ES;10.573;18.534.068
02/2012;FCA;Contêiner Cheio de 20 Pés;Arcos;MG;Barra Mansa;RJ;2.024;944.212
02/2012;FCA;Contêiner Cheio de 20 Pés;General Curado;GO;Boa Vista Nova;SP;4.868;4.729.369
02/2012;FCA;Contêiner Cheio de 20 Pés;Nova Granja;MG;Tubarão;ES;16.590;11.297.160
02/2012;FCA;Contêiner Cheio de 40 Pés;General Curado;GO;Boa Vista Nova;SP;2.073;2.013.965
02/2012;FCA;Cromita;Campo Formoso;BA;Irapui;BA;8.667;3.340.158
02/2012;FCA;Cromita;Itiuba;BA;Irapui;BA;17.091;5.161.123
02/2012;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;44.699;20.852.441
02/2012;FCA;Dolomita;Capitão Eduardo;MG;Intendente Câmara;MG;1.632;353.977
02/2012;FCA;Enxofre;Conceiçãozinha;SP;Fosfago;GO;15.018;15.335.406
02/2012;FCA;Enxofre;Piaçaguera;SP;Bunge Araxa;MG;5.354;4.768.802
02/2012;FCA;Enxofre;Piaçaguera;SP;Valefertil;MG;34.836;24.144.553
02/2012;FCA;Enxofre;Valefertil;MG;Bunge Araxa;MG;2.005;396.202
02/2012;FCA;Farelo de Soja;Brejo Alegre;MG;Santos;SP;7.124;6.570.957
02/2012;FCA;Farelo de Soja;Brejo Alegre;MG;Tubarão;ES;6.879;9.690.074
02/2012;FCA;Farelo de Soja;General Curado;GO;Tubarão;ES;27.896;48.833.872
02/2012;FCA;Farelo de Soja;Uberlândia;MG;Tubarão;ES;6.233;9.138.687
02/2012;FCA;Ferro Gusa;Prudente de Morais;MG;Pedro Nolasco;ES;4.042;2.922.023
02/2012;FCA;Fosfato;Catalão;GO;Cubatão;SP;42.591;42.344.995
02/2012;FCA;Fosfato;Catalão;GO;Valefertil;MG;49.573;15.022.751
02/2012;FCA;Fosfato;Uberlândia;MG;Paulínia;SP;12.176;7.104.733
02/2012;FCA;Gasolina;Candeias;BA;Montes Claros;MG;3.946;4.224.568
02/2012;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;2.938;1.057.569
02/2012;FCA;Gasolina;Embiruçu;MG;Montes Claros;MG;1.420;795.058
02/2012;FCA;Gasolina;Paulínia;SP;Estação Pool;GO;132;133.345
02/2012;FCA;Gasolina;Paulínia;SP;Ribeirão Preto;SP;363;99.500
02/2012;FCA;Gasolina;Replan;SP;Embiruçu;MG;436;513.841
02/2012;FCA;LAB;Copec;BA;Vespasiano;MG;2.961;4.774.929
02/2012;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;12.255;12.559.868
02/2012;FCA;Magnesita;Catiboaba;BA;Porto de Aratu;BA;3.642;2.207.933
02/2012;FCA;Minério de Ferro;Capitão Eduardo;MG;Intendente Câmara;MG;76.136;16.513.746
02/2012;FCA;Minério de Ferro;Capitão Eduardo;MG;Tubarão;ES;3.422;2.224.331
02/2012;FCA;Minério de Ferro;Silva Oliveira;MG;Intendente Câmara;MG;128.541;39.765.958
02/2012;FCA;Óleo Diesel;Embiruçu;MG;Governador Valadares;MG;5.373;1.934.076
02/2012;FCA;Óleo Diesel;Embiruçu;MG;Montes Claros;MG;4.530;2.536.347
02/2012;FCA;Óleo Diesel;Embiruçu;MG;Pedreira Rio das Velhas;MG;9.100;354.891
02/2012;FCA;Óleo Diesel;Paulínia;SP;Estação Pool;GO;4.463;4.508.469
02/2012;FCA;Óleo Diesel;Replan;SP;Brasília;DF;8.067;8.466.284
02/2012;FCA;Óleo Diesel;Replan;SP;Estação Pool;GO;2.001;2.039.643
02/2012;FCA;Óleo Diesel;Replan;SP;Ribeirão Preto;SP;5.971;1.691.154
02/2012;FCA;Outras - Carga Geral Não Conteinerizada;Prudente de Morais;MG;Tubarão;ES;1.080;778.164
02/2012;FCA;Outros - Comb e derivado -  Perigoso;Embiruçu;MG;Tubarão;ES;29.620;20.214.939
02/2012;FCA;Outros - Comb e derivado -  Perigoso;Replan;SP;Brasília;DF;5.567;5.842.544
02/2012;FCA;Outros - Comb e derivado -  Perigoso;Replan;SP;Estação Pool;GO;21.589;22.005.927
