Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2013;FCA;Prd. Siderúrgicos - Outros;Parque Industrial;MG;Pedreira Rio das Velhas;MG;422;12.028
01/2013;FCA;Prd. Siderúrgicos - Tarugo;Nova Granja;MG;Copec;BA;584;938.756
01/2013;FCA;Prd. Siderúrgicos - Tarugo;Parque Industrial;MG;Copec;BA;6.479;10.842.263
01/2013;FCA;Prd. Siderúrgicos - Tarugo;Parque Industrial;MG;Tubarão;ES;1.876;1.260.635
01/2013;FCA;Soja;Brejo Alegre;MG;Santos;SP;3.357;3.096.393
01/2013;FCA;Soja;Brejo Alegre;MG;Tubarão;ES;23.045;32.462.248
01/2013;FCA;Soja;Uberlândia;MG;Conceiçãozinha;SP;184;160.355
01/2013;FCA;Toras de Madeira;Araguaia;ES;Aracruz;ES;5.256;1.006.966
01/2013;FCA;Toras de Madeira;Esplanada;BA;Copec;BA;25.290;3.873.669
01/2013;FCA;Toras de Madeira;Morro Grande;ES;Aracruz;ES;3.132;878.533
01/2013;FNSTN;Minério de Ferro;Porto Nacional;TO;Açailândia;MA;22.016;15.906.560
01/2013;FNSTN;Soja;Porto Franco;MA;Ponta da Madeira Pêra do Píer;MA;1.840;1.335.288
01/2013;FTC;Carvão Mineral;Mina Novo Horizonte;SC;Capivari;SC;2.176;120.248
01/2013;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;149.500;11.791.663
01/2013;FTC;Carvão Mineral;Sangão;SC;Capivari;SC;64.381;4.509.953
01/2013;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;28.054;1.811.054
01/2013;FTL;Alumínio;Alumar;MA;Pecem;CE;1.003;1.149.321
01/2013;FTL;Calcário Britado;Sobral;CE;Fábrica Votorantim Pecém;CE;1.340;265.592
01/2013;FTL;Cimento acondicionado;Sobral;CE;Mucuripe;CE;23.842;6.205.786
01/2013;FTL;Cimento acondicionado;Sobral;CE;Teresina;PI;10.202;5.100.021
01/2013;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Teresina;PI;111;78.686
01/2013;FTL;Contêiner Cheio de 40 Pés;Pecem;CE;Itaqui;MA;122;142.622
01/2013;FTL;Coque;Mucuripe;CE;Sobral;CE;14.965;3.895.210
01/2013;FTL;Farinha de Trigo;Mucuripe;CE;Sobral;CE;135;35.139
01/2013;FTL;Farinha de Trigo;Mucuripe;CE;Teresina;PI;630;478.921
01/2013;FTL;Ferro Gusa;Carga Ferro Gusa e Cruz;MA;Aracapé;CE;1.001;1.148.651
01/2013;FTL;Gasolina;Itaqui;MA;Teresina;PI;15.236;7.010.846
01/2013;FTL;Gasolina;Mucuripe;CE;Murity;CE;1.288;776.923
01/2013;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;22.521;10.363.040
01/2013;FTL;Óleo Diesel;Mucuripe;CE;Murity;CE;1.901;1.146.685
01/2013;FTL;Prd. Siderúrgicos - Bobina - BF;Pecem;CE;Teresina;PI;7.631;5.409.486
01/2013;FTL;Prd. Siderúrgicos - Outros;Pecem;CE;Teresina;PI;3.015;2.137.282
01/2013;MRS;Açúcar;Airosa Galvão;SP;Santos;SP;73.330;37.424.772
01/2013;MRS;Açúcar;Boa Vista Velha;SP;Santos;SP;12.636;2.422.549
01/2013;MRS;Açúcar;Santa Adélia;SP;Santos;SP;22.670;12.636.479
01/2013;MRS;Areia;Caçapava;SP;Água Branca;SP;23.370;3.150.089
01/2013;MRS;Areia;Curuputuba;SP;Mooca;SP;24.452;4.112.949
01/2013;MRS;Areia;Curuputuba;SP;Santo André;SP;11.110;2.026.997
01/2013;MRS;Areia;Curuputuba;SP;São Bento;SP;9.504;1.096.866
01/2013;MRS;Areia;Roseira;SP;Água Branca;SP;5.031;928.481
01/2013;MRS;Areia;Roseira;SP;Mooca;SP;12.925;2.303.106
01/2013;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;127.492;86.550.877
01/2013;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;213.256;25.376.610
01/2013;MRS;Celulose;São Silvestre;SP;Santos;SP;69.840;7.792.049
01/2013;MRS;Cimento a Granel;Barbacena;MG;Deodoro;RJ;1.387;793.654
01/2013;MRS;Cimento a Granel;Barbacena;MG;Santo André;SP;7.036;5.504.896
01/2013;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;25.506;16.620.348
01/2013;MRS;Cimento a Granel;Vespasiano;MG;C.Ermelino Matarazzo;SP;14.504;11.560.022
01/2013;MRS;Cimento a Granel;Wilson Lobato;MG;Deodoro;RJ;5.786;3.743.091
01/2013;MRS;Cimento a Granel;Wilson Lobato;MG;Santo André;SP;17.727;37.546.052
01/2013;MRS;Cimento acondicionado;Barbacena;MG;Eng. São Paulo;SP;1.440;927.760
01/2013;MRS;Cimento acondicionado;Barbacena;MG;Santo André;SP;1.800;1.408.302
01/2013;MRS;Cimento acondicionado;Barbacena;MG;São José dos Campos;SP;720;390.326
01/2013;MRS;Cimento acondicionado;Matozinhos;MG;Arará;RJ;5.040;3.395.987
01/2013;MRS;Cimento acondicionado;Matozinhos;MG;São José dos Campos;SP;2.460;1.825.160
01/2013;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;6.887;3.653.815
01/2013;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;16.483;2.384.480
01/2013;MRS;Cimento acondicionado;Volta Redonda;RJ;Capuava;SP;358;128.908
01/2013;MRS;Cimento acondicionado;Volta Redonda;RJ;São José dos Campos;SP;6.314;1.490.047
01/2013;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Dias Tavares;MG;67;19.663
01/2013;MRS;Contêiner Cheio de 20 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;592;112.046
01/2013;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;321;60.756
01/2013;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;1.014;248.531
01/2013;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Ouro Fino;SP;652;32.691
01/2013;MRS;Contêiner Cheio de 20 Pés;Dr. Joaquim Murtinho;MG;Arará;RJ;7.831;3.772.081
01/2013;MRS;Contêiner Cheio de 20 Pés;Dr. Joaquim Murtinho;MG;Brisamar;RJ;1.140;514.162
01/2013;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Ouro Fino;SP;693;36.440
01/2013;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Arará;RJ;9.815;5.404.916
01/2013;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Dias Tavares;MG;522;153.194
01/2013;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Edmar Alves;SP;6.061;2.219.853
01/2013;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;3.755;710.719
01/2013;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;2.894;547.751
01/2013;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;462;113.235
01/2013;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Ouro Fino;SP;5.034;252.384
01/2013;MRS;Contêiner Cheio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;25;6.127
01/2013;MRS;Contêiner Cheio de 40 Pés;Ouro Fino;SP;Conceiçãozinha;SP;3.580;179.486
01/2013;MRS;Contêiner Cheio de 40 Pés;Ouro Fino;SP;Santos;SP;2.492;131.037
01/2013;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Ouro Fino;SP;2.411;126.779
01/2013;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Dr. Joaquim Murtinho;MG;688;337.445
01/2013;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Sarzedo Novo;MG;808;493.276
01/2013;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;23;5.637
01/2013;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;178;43.627
01/2013;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Arará;RJ;783;286.775
01/2013;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;78;19.117
01/2013;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;38.995;4.640.249
01/2013;MRS;Enxofre;Conceiçãozinha;SP;Várzea Paulista;SP;5.919;780.906
01/2013;MRS;Escória;Volta Redonda;RJ;Pedra do Sino;MG;15.416;5.701.716
01/2013;MRS;Escória;Volta Redonda;RJ;São Bento;SP;11.520;3.328.704
01/2013;MRS;Farelo de Soja;Pederneiras;SP;Santos;SP;28.464;14.831.622
01/2013;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Arará;RJ;28.457;13.707.339
01/2013;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Itaguai;RJ;1.492;684.856
01/2013;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;26.590;14.642.555
01/2013;MRS;Ferro Gusa;Sarzedo Novo;MG;Itaguai;RJ;22.470;11.864.430
01/2013;MRS;Ferro Gusa;Sarzedo Novo;MG;Roseira;SP;8.453;4.618.466
01/2013;MRS;Ferro Gusa;Sarzedo Novo;MG;Saudade;RJ;9.588;3.781.661
01/2013;MRS;Grãos - Milho;Pederneiras;SP;Santos;SP;49.554;25.816.278
01/2013;MRS;Grãos - Trigo;Santos;SP;São Caetano do Sul;SP;6.281;426.543
01/2013;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;97.016;49.645.706
