Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2018;EFVM;Minério de Ferro;Capitão Eduardo;MG;Intendente Câmara;MG;141.907;30.779.340
01/2018;EFVM;Minério de Ferro;Conceição;MG;Tubarão;ES;2.345.150;1.274.619.501
01/2018;EFVM;Minério de Ferro;Fábrica;MG;Intendente Câmara;MG;15.113;3.601.201
01/2018;EFVM;Minério de Ferro;Fábrica;MG;Mário Carvalho;MG;21.034;4.721.312
01/2018;EFVM;Minério de Ferro;Fábrica;MG;Ouro Branco;MG;10.258;313.074
01/2018;EFVM;Minério de Ferro;Fábrica;MG;Piraqueaçu;ES;8.272;4.952.959
01/2018;EFVM;Minério de Ferro;Fábrica;MG;Tubarão;ES;580.639;389.838.699
01/2018;EFVM;Minério de Ferro;Fábrica Muro;MG;Tubarão;ES;206.280;137.988.530
01/2018;EFVM;Minério de Ferro;Fazendão;MG;Tubarão;ES;296.098;176.026.707
01/2018;EFVM;Minério de Ferro;Gongo Soco;MG;Tubarão;ES;94.422;57.258.161
01/2018;EFVM;Minério de Ferro;João Paulo;MG;Tubarão;ES;1.125.727;610.229.582
01/2018;EFVM;Minério de Ferro;Ouro Branco;MG;Piraqueaçu;ES;22.168;13.261.828
01/2018;EFVM;Minério de Ferro;Ouro Branco;MG;Tubarão;ES;67.586;45.341.824
01/2018;EFVM;Minério de Ferro;Piraqueaçu;ES;Tubarão;ES;7.211;523.763
01/2018;EFVM;Minério de Ferro;Timbopeba;MG;Tubarão;ES;195.683;119.550.766
01/2018;EFVM;Pedras em Blocos e Placas;Colatina;ES;Tubarão;ES;2.410;311.434
01/2018;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Pedro Nolasco;ES;4.175;1.356.485
01/2018;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Tubarão;ES;912;294.132
01/2018;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Pedro Nolasco;ES;2.313;1.259.356
01/2018;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Tubarão;ES;1.027;556.712
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Capitão Eduardo;MG;Tubarão;ES;708;460.206
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Capitão Eduardo;MG;12.865;2.790.392
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Carreira Comprida;MG;9.057;2.023.605
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Couto e Silva;MG;3.855;978.996
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Embiruçu;MG;36.175;9.020.776
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Lafaiete Bandeira;MG;42.020;9.360.580
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Tubarão;ES;11.850;5.132.365
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Pedro Nolasco;ES;361;237.635
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Capitão Eduardo;MG;3.782;768.021
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Pedro Nolasco;ES;151;101.662
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Tubarão;ES;4.321;2.898.855
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Boa Vista Nova;SP;10.846;20.197.907
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Lafaiete Bandeira;MG;12.975;8.509.990
01/2018;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Nova Granja;MG;7.313;4.979.874
01/2018;EFVM;Prd. Siderúrgicos - Fio Máquina;Aracruz;ES;João Monlevade;MG;305;152.810
01/2018;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Aracruz;ES;11.173;5.597.896
01/2018;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Capitão Eduardo;MG;17.370;2.142.673
01/2018;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Eldorado;MG;4.004;577.875
01/2018;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Governador Valadares;MG;10.374;2.117.747
01/2018;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Parque Industrial;MG;4.307;625.911
01/2018;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Pedro Nolasco;ES;6.937;3.669.998
01/2018;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Tubarão;ES;93;48.978
01/2018;EFVM;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Tubarão;ES;15.616;10.476.396
01/2018;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Capitão Eduardo;MG;7.853;1.703.299
01/2018;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Carreira Comprida;MG;1.142;255.157
01/2018;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Lafaiete Bandeira;MG;11.679;2.601.670
01/2018;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Tubarão;ES;4.158;1.800.874
01/2018;EFVM;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Capitão Eduardo;MG;287;58.280
01/2018;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Pedro Nolasco;ES;2.048;1.378.853
01/2018;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Tubarão;ES;13.704;9.193.679
01/2018;EFVM;Prd. Siderúrgicos - Placa;Intendente Câmara;MG;Lafaiete Bandeira;MG;1.862;414.788
01/2018;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Intendente Câmara;MG;15.900;3.780.463
01/2018;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Mário Carvalho;MG;17.317;3.877.986
01/2018;EFVM;Prd. Siderúrgicos - Placa;Tubarão;ES;Mário Carvalho;MG;1.193;533.193
01/2018;EFVM;Prd. Siderúrgicos - Tarugo;Capitão Eduardo;MG;Tubarão;ES;10.828;7.038.294
01/2018;EFVM;Prd. Siderúrgicos - Tarugo;João Monlevade;MG;Pedro Nolasco;ES;1.017;538.040
01/2018;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Tubarão;ES;70.951;47.599.319
01/2018;EFVM;Toras de Madeira;Desembargador Drumond;MG;Frederico Selow;MG;28.980;3.148.213
01/2018;EFVM;Toras de Madeira;Eng. Costa Lacerda;MG;Frederico Selow;MG;41.608;7.105.398
01/2018;EFVM;Ureia;Tubarão;ES;Brejo Alegre;MG;29.021;40.809.864
01/2018;FCA;Açúcar;Guará;SP;Estação TUF;SP;64.330;41.165.596
01/2018;FCA;Açúcar;Mato Seco;SP;Santos;SP;22.320;8.227.174
01/2018;FCA;Açúcar;Ribeirão Preto;SP;Santos;SP;61.237;34.013.352
01/2018;FCA;Açúcar;Terminal Integrador Uberaba;MG;Estação TUF;SP;2.355;1.889.084
01/2018;FCA;Álcool;Uberlândia;MG;Paulínia;SP;978;570.665
01/2018;FCA;Álcool;Uberlândia;MG;Replan;SP;8.172;4.842.947
01/2018;FCA;Areia;Roncador Novo;GO;Brasília;DF;2.409;589.161
01/2018;FCA;Bauxita;Bauxita;MG;Alumínio;SP;36.376;10.177.822
01/2018;FCA;Bauxita;Brasília;DF;Alumínio;SP;67.132;77.489.728
01/2018;FCA;Bauxita;Brasília;DF;Prudente de Morais;MG;2.226;2.806.108
01/2018;FCA;Cal;Nova Granja;MG;Porto de Aratu;BA;11.401;17.844.057
01/2018;FCA;Calcário Britado;Arcos;MG;Intendente Câmara;MG;3.631;2.001.511
01/2018;FCA;Calcário Siderúrgico;Arcos;MG;Barra Mansa;RJ;80.090;37.362.625
01/2018;FCA;Calcário Siderúrgico;Arcos;MG;Intendente Câmara;MG;17.272;9.520.826
01/2018;FCA;Calcário Siderúrgico;Matozinhos;MG;Intendente Câmara;MG;15.512;4.248.286
01/2018;FCA;Calcário Siderúrgico;Matozinhos;MG;João Monlevade;MG;4.435;799.754
01/2018;FCA;Calcário Siderúrgico;Nova Granja;MG;Tubarão;ES;54.990;37.446.100
01/2018;FCA;Cimento a Granel;Wilson Lobato;MG;Ribeirão Preto;SP;11.200;11.121.409
01/2018;FCA;Cimento acondicionado;Arcos;MG;Eldorado;MG;56;17.548
01/2018;FCA;Cimento acondicionado;Dr. Lund;MG;Brumado;BA;512;490.134
01/2018;FCA;Clínquer;Arcos;MG;Barra Mansa;RJ;37.619;17.549.564
01/2018;FCA;Cloreto de Potássio;Fosfago;GO;Final Ramal das Fábricas;SP;43.481;44.314.181
01/2018;FCA;Contêiner Cheio de 20 Pés;Arcos;MG;Barra Mansa;RJ;1.636;763.207
01/2018;FCA;Contêiner Cheio de 20 Pés;Arcos;MG;Tubarão;ES;2.172;2.137.986
01/2018;FCA;Contêiner Cheio de 20 Pés;Nova Granja;MG;Tubarão;ES;42.645;29.039.623
01/2018;FCA;Coque;Prudente de Morais;MG;Intendente Câmara;MG;24.064;6.916.257
01/2018;FCA;Cromita;Campo Formoso;BA;Irapui;BA;6.889;2.654.937
01/2018;FCA;Cromita;Itiuba;BA;Irapui;BA;20.263;6.119.000
01/2018;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;40.199;18.753.154
01/2018;FCA;Enxofre;Conceiçãozinha;SP;Fosfago;GO;13.481;13.765.920
01/2018;FCA;Enxofre;Estação TUF;SP;Paulínia;SP;4.844;1.321.719
01/2018;FCA;Enxofre;Estação TUF;SP;Valefertil;MG;66.951;46.527.727
01/2018;FCA;Farelo de Soja;Brejo Alegre;MG;Santos;SP;4.235;3.906.232
01/2018;FCA;Farelo de Soja;Ipameri;GO;Estação TUF;SP;15.574;15.921.533
01/2018;FCA;Ferro Gusa;Paulo Menicucci;MG;Pedro Nolasco;ES;4.895;4.049.104
01/2018;FCA;Ferro Gusa;Prudente de Morais;MG;Pedro Nolasco;ES;9.593;6.934.922
01/2018;FCA;Fosfato;Catalão;GO;Valefertil;MG;44.081;13.358.438
01/2018;FCA;Gasolina;Candeias;BA;Montes Claros;MG;3.781;4.047.918
01/2018;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;4.218;1.518.318
01/2018;FCA;Gasolina;Embiruçu;MG;Tubarão;ES;3.150;2.149.799
01/2018;FCA;Gasolina;Replan;SP;Brasília;DF;2.206;2.315.187
01/2018;FCA;Gasolina;Replan;SP;Estação Pool;GO;2.072;2.112.014
01/2018;FCA;Gasolina;Replan;SP;Ribeirão Preto;SP;1.365;386.606
01/2018;FCA;Grãos - Milho;Brejo Alegre;MG;Tubarão;ES;15.589;21.916.678
01/2018;FCA;Grãos - Milho;Terminal Integrador Uberaba;MG;Estação TUF;SP;25.825;20.715.799
01/2018;FCA;Grãos - Milho;Terminal Integrador Uberaba;MG;Santos;SP;19.768;16.024.683
01/2018;FCA;Grãos - Milho;Terminal Integrador Uberaba;MG;Tubarão;ES;61.506;90.529.750
01/2018;FCA;LAB;Copec;BA;Vespasiano;MG;1.951;3.146.196
01/2018;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;6.678;6.844.128
01/2018;FCA;Magnesita;Catiboaba;BA;Porto de Aratu;BA;1.042;631.704
01/2018;FCA;Minério de Ferro;Capitão Eduardo;MG;Intendente Câmara;MG;111.875;24.265.461
01/2018;FCA;Minério de Ferro;Silva Oliveira;MG;Intendente Câmara;MG;156.456;48.401.853
01/2018;FCA;Minério de Ferro;Terminal de Patrocínio;MG;Terminal de Fosfatados;MG;363.068;70.308.481
01/2018;FCA;Óleo Diesel;Candeias;BA;Montes Claros;MG;17.063;18.267.560
01/2018;FCA;Óleo Diesel;Embiruçu;MG;Tubarão;ES;2.011;1.372.459
01/2018;FCA;Óleo Diesel;Replan;SP;Brasília;DF;5.668;5.948.541
01/2018;FCA;Óleo Diesel;Replan;SP;Estação Pool;GO;3.531;3.599.190
01/2018;FCA;Óleo Diesel;Replan;SP;Ribeirão Preto;SP;2.797;792.187
01/2018;FCA;Outros - Comb e derivado -  Perigoso;Embiruçu;MG;Tubarão;ES;16.181;11.043.144
01/2018;FCA;Outros - Comb e derivado -  Perigoso;Replan;SP;Estação Pool;GO;6.626;6.753.960
01/2018;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Desembargador Drumond;MG;1.811;321.696
01/2018;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Divinopolis;MG;204;26.753
01/2018;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Governador Valadares;MG;4.614;1.660.863
01/2018;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Wilson Lobato;MG;415;40.535
01/2018;FCA;Prd. Siderúrgicos - Tarugo;Capitão Eduardo;MG;Tubarão;ES;822;534.306
01/2018;FCA;Prd. Siderúrgicos - Tarugo;Divinopolis;MG;Tubarão;ES;3.486;2.836.285
01/2018;FCA;Prd. Siderúrgicos - Vergalhões;Parque Industrial;MG;Tubarão;ES;5.258;3.533.270
01/2018;FCA;Soja;Brejo Alegre;MG;Conceiçãozinha;SP;35.020;32.534.694
01/2018;FCA;Soja;Brejo Alegre;MG;Estação TUF;SP;6.877;6.284.832
01/2018;FCA;Soja;Brejo Alegre;MG;Santos;SP;49.369;45.536.428
01/2018;FCA;Soja;Brejo Alegre;MG;Tubarão;ES;28.919;40.660.041
01/2018;FCA;Soja;Pirapora;MG;Tubarão;ES;848;893.463
01/2018;FCA;Soja;Terminal Integrador Uberaba;MG;Estação TUF;SP;46.939;37.652.632
01/2018;FCA;Soja;Terminal Integrador Uberaba;MG;Santos;SP;2.529;2.050.103
01/2018;FCA;Soja;Terminal Integrador Uberaba;MG;Tubarão;ES;1.021;1.502.793
01/2018;FCA;Sucata;Parque Industrial;MG;Intendente Câmara;MG;6.116;1.460.922
01/2018;FCA;Toras de Madeira;Prudente de Morais;MG;Aracruz;ES;49.373;34.308.705
01/2018;FNSTN;Álcool;Porto Nacional;TO;Açailândia;MA;276;199.410
01/2018;FNSTN;Celulose;Itaqui;MA;Suzano;MA;80;49.352
01/2018;FNSTN;Celulose;Suzano;MA;Itaqui;MA;115.040;70.968.176
01/2018;FNSTN;Gasolina;Itaqui Base Combustível;MA;Porto Nacional;TO;13.474;16.781.865
01/2018;FNSTN;Óleo Diesel;Itaqui Base Combustível;MA;Porto Nacional;TO;31.187;38.843.406
01/2018;FNSTN;Outros - Comb e derivado -  Perigoso;Porto Nacional;TO;Itaqui Base Combustível;MA;549;683.779
01/2018;FNSTN;Soja;Palmeirante;TO;Ponta da Madeira Pêra do Píer;MA;10.352;10.110.798
01/2018;FNSTN;Soja;Porto Nacional;TO;Ponta da Madeira Pêra do Píer;MA;22.702;28.336.635
01/2018;FTC;Carvão Mineral;Mina Novo Horizonte;SC;Capivari;SC;16.117;890.641
01/2018;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;140.265;11.055.000
01/2018;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;40.761;2.624.452
01/2018;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;16.235;1.730.683
01/2018;FTC;Contêiner Cheio de 40 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;4.477;477.257
01/2018;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;1.244;132.612
01/2018;FTC;Contêiner Vazio de 40 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;252;26.863
01/2018;FTL;Álcool;Itaqui;MA;Itarare;PI;1.361;630.347
01/2018;FTL;Calcário Corretivo;Poty;CE;Pátio ABL;MA;2.244;2.149.424
01/2018;FTL;Cimento acondicionado;Poty;CE;Mucuripe;CE;15.356;4.029.230
01/2018;FTL;Cimento acondicionado;Poty;CE;Teresina;PI;6.776;3.401.579
01/2018;FTL;Cimento acondicionado;Primavera;CE;São Luis - Tirirical;MA;2.652;3.041.533
01/2018;FTL;Cimento acondicionado;Primavera;CE;Teresina;PI;2.668;1.843.275
01/2018;FTL;Clínquer;Poty;CE;Fábrica Votorantim Pecém;CE;2.634;527.598
01/2018;FTL;Clínquer;Poty;CE;Pátio ABL;MA;1.074;1.028.735
01/2018;FTL;Contêiner Cheio de 20 Pés;Mucuripe;CE;São Luis - Tirirical;MA;1.089;1.315.720
01/2018;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;São Luis - Tirirical;MA;1.327;1.545.798
01/2018;FTL;Contêiner Cheio de 40 Pés;Mucuripe;CE;São Luis - Tirirical;MA;30;36.245
01/2018;FTL;Contêiner Cheio de 40 Pés;Pecem;CE;São Luis - Tirirical;MA;1.365;1.590.060
01/2018;FTL;Contêiner Cheio de 40 Pés;São Luis - Tirirical;MA;Aracapé;CE;4;4.746
01/2018;FTL;Contêiner Vazio de 20 Pés;São Luis - Tirirical;MA;Pecem;CE;64;74.552
01/2018;FTL;Contêiner Vazio de 40 Pés;São Luis - Tirirical;MA;Pecem;CE;69;80.376
01/2018;FTL;Coque;Mucuripe;CE;Poty;CE;13.955;3.661.624
01/2018;FTL;Farinha de Trigo;Mucuripe;CE;Teresina;PI;720;547.338
01/2018;FTL;Gasolina;Itaqui;MA;Itarare;PI;15.883;7.356.208
01/2018;FTL;Gasolina;Itaqui;MA;Teresina;PI;6.680;3.073.800
01/2018;FTL;Óleo Diesel;Itaqui;MA;Itarare;PI;24.154;11.186.919
01/2018;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;7.390;3.400.505
01/2018;FTL;Prd. Siderúrgicos - Bobina - BF;Pecem;CE;Teresina;PI;6.005;4.256.842
01/2018;MRS;Açúcar;Airosa Galvão;SP;Santos;SP;58.610;29.912.257
01/2018;MRS;Açúcar;Itirapina;SP;Santos;SP;21.554;8.467.013
01/2018;MRS;Açúcar;Pradopolis;SP;Santos;SP;5.173;2.790.662
01/2018;MRS;Areia;Cruzeiro;SP;Mooca;SP;22.832;5.348.076
01/2018;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;62.160;42.198.745
01/2018;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;221.706;26.382.127
01/2018;MRS;Carvão Mineral;Rocha Sobrinho;RJ;Ouro Branco;MG;31.901;15.026.902
01/2018;MRS;Celulose;São Silvestre;SP;Santos;SP;76.680;8.555.187
01/2018;MRS;Cimento a Granel;Barbacena;MG;Santo André;SP;11.523;7.629.562
01/2018;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;20.640;13.449.540
01/2018;MRS;Cimento a Granel;Terminal Cimento Barroso;MG;Deodoro;RJ;4.320;1.541.527
01/2018;MRS;Cimento a Granel;Wilson Lobato;MG;Deodoro;RJ;6.952;4.497.401
01/2018;MRS;Cimento a Granel;Wilson Lobato;MG;Santo André;SP;3.896;3.387.408
01/2018;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;11.889;6.307.566
01/2018;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;17.705;2.561.258
01/2018;MRS;Cimento acondicionado;Volta Redonda;RJ;Capuava;SP;4.520;1.627.548
01/2018;MRS;Cimento acondicionado;Volta Redonda;RJ;São José dos Campos;SP;10.869;2.564.986
01/2018;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Eldorado;MG;4.368;2.806.924
01/2018;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Itatiaia;RJ;5;3.850
01/2018;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Boa Vista Velha;SP;112;20.284
01/2018;MRS;Contêiner Cheio de 20 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;605;114.508
01/2018;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;3;567
01/2018;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Edmar Alves;SP;11.772;1.947.847
01/2018;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;2.859;700.727
01/2018;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Paulínia;SP;999;199.380
01/2018;MRS;Contêiner Cheio de 20 Pés;Edmar Alves;SP;Conceiçãozinha;SP;2.689;448.025
01/2018;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Arará;RJ;3.136;1.827.662
01/2018;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Brisamar;RJ;5.700;3.343.452
01/2018;MRS;Contêiner Cheio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;344;84.312
01/2018;MRS;Contêiner Cheio de 20 Pés;Parque Industrial;MG;Arará;RJ;5.209;3.030.600
01/2018;MRS;Contêiner Cheio de 20 Pés;Parque Industrial;MG;Brisamar;RJ;2.414;1.330.436
01/2018;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Boa Vista Velha;SP;56;10.736
01/2018;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Arará;RJ;343;188.882
01/2018;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Brisamar;RJ;1.987;1.033.262
01/2018;MRS;Contêiner Cheio de 20 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;48;11.644
01/2018;MRS;Contêiner Cheio de 20 Pés - Perigoso;Eng. Neiva;SP;Conceiçãozinha;SP;159;38.970
01/2018;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Itatiaia;RJ;1.984;402.613
01/2018;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Boa Vista Velha;SP;1.339;242.503
01/2018;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Edmar Alves;SP;112;17.466
01/2018;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Jundiaí;SP;1.434;184.841
01/2018;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;8.303;1.571.515
01/2018;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;777;147.062
01/2018;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Edmar Alves;SP;1.131;188.439
01/2018;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;918;224.997
01/2018;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;559;76.617
01/2018;MRS;Contêiner Cheio de 40 Pés;Edmar Alves;SP;Conceiçãozinha;SP;88;14.442
01/2018;MRS;Contêiner Cheio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;42;10.294
01/2018;MRS;Contêiner Cheio de 40 Pés;Itatiaia;RJ;Arará;RJ;23;4.667
01/2018;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Barnabé;SP;585;16.546
01/2018;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Boa Vista Velha;SP;1.733;332.247
