Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2008;EFC;Álcool;Itaqui;MA;Marabá;PA;369;275.643
01/2008;EFC;Cobre;Paraupebas;PA;Ponta da Madeira Cobre;MA;38.821;33.580.165
01/2008;EFC;Coque;Ponta da Madeira Pêra do Píer;MA;Açailândia;MA;1.200;622.800
01/2008;EFC;Ferro Gusa;Açailândia;MA;Ponta da Madeira Pêra do Píer;MA;65.796;34.411.308
01/2008;EFC;Ferro Gusa;Marabá;PA;Ponta da Madeira Pêra do Píer;MA;189.861;142.005.812
01/2008;EFC;Ferro Gusa;Rosário;MA;Ponta da Madeira Pêra do Píer;MA;3.000;147.000
01/2008;EFC;Ferro Gusa;Santa Inês;MA;Ponta da Madeira Pêra do Píer;MA;23.882;5.325.686
01/2008;EFC;Gasolina;Itaqui;MA;Açailândia;MA;9.645;5.034.690
01/2008;EFC;Gasolina;Itaqui;MA;Marabá;PA;5.187;3.874.689
01/2008;EFC;Manganês;Carajás;PA;Virador de Vagões Minério;MA;109.240;97.442.080
01/2008;EFC;Minério de Ferro;Açailândia;MA;Virador de Vagões Minério;MA;62.800;32.216.400
01/2008;EFC;Minério de Ferro;Carajás;PA;Açailândia;MA;231.735;87.827.565
01/2008;EFC;Minério de Ferro;Carajás;PA;Marabá;PA;225.447;34.718.838
01/2008;EFC;Minério de Ferro;Carajás;PA;Rosário;MA;36.364;31.018.492
01/2008;EFC;Minério de Ferro;Carajás;PA;Santa Inês;MA;27.396;18.601.884
01/2008;EFC;Minério de Ferro;Carajás;PA;Virador de Vagões Minério;MA;7.781.003;6.940.654.676
01/2008;EFC;Minério de Ferro;Marabá;PA;Virador de Vagões Minério;MA;176.000;129.888.000
01/2008;EFC;Minério de Ferro;Rosário;MA;Virador de Vagões Minério;MA;11.800;460.200
01/2008;EFC;Minério de Ferro;Santa Inês;MA;Virador de Vagões Minério;MA;16.600;3.535.800
01/2008;EFC;Óleo Diesel;Itaqui;MA;Açailândia;MA;315;164.430
01/2008;EFC;Outros - Comb e derivado -  Perigoso;Itaqui;MA;Açailândia;MA;30.702;16.026.444
01/2008;EFC;Outros - Comb e derivado -  Perigoso;Itaqui;MA;Marabá;PA;15.597;11.650.959
01/2008;EFPO;Contêiner Cheio de 40 Pés;Cascavel;PR;Araucária Carga;PR;567;344.169
01/2008;EFPO;Contêiner Cheio de 40 Pés;Cascavel;PR;D Pedro II;PR;2.025;1.492.425
01/2008;EFPO;Contêiner Cheio de 40 Pés;Cascavel;PR;Desvio Ribas;PR;756;383.292
01/2008;EFPO;Contêiner Cheio de 40 Pés;Cascavel;PR;Uvaranas;PR;4.185;2.197.125
01/2008;EFPO;Grãos - Trigo;Cascavel;PR;Boa Vista Velha;SP;18.870;21.172.140
01/2008;EFPO;Grãos - Trigo;Cascavel;PR;Tatui;SP;11.789;7.686.428
01/2008;EFPO;Máquinas, Motores, Peças e acessórios;Cascavel;PR;Guarapuava;PR;1.091;271.659
01/2008;EFPO;Óleo Vegetal;Cascavel;PR;D Pedro II;PR;3.427;2.525.699
01/2008;EFPO;Soja;Cascavel;PR;D Pedro II;PR;8.994;6.628.578
01/2008;EFPO;Soja;Cascavel;PR;Desvio Ribas;PR;2.229;1.130.103
01/2008;EFVM;Amônia;Tubarão;ES;Araguari;MG;2.001;2.842.437
01/2008;EFVM;Amônia;Tubarão;ES;Valefertil;MG;3.222;4.672.179
01/2008;EFVM;Antracito;Tubarão;ES;Intendente Câmara;MG;12.398;5.405.528
01/2008;EFVM;Antracito;Tubarão;ES;Ouro Branco;MG;14.900;9.968.100
01/2008;EFVM;Areia;Tubarão;ES;Pedreira Rio das Velhas;MG;179;115.634
01/2008;EFVM;Calcário Britado;Matozinhos;MG;Intendente Câmara;MG;25.213;6.782.297
01/2008;EFVM;Calcário Siderúrgico;Gongo Soco;MG;Tubarão;ES;2.880;1.756.800
01/2008;EFVM;Calcário Siderúrgico;Matozinhos;MG;Intendente Câmara;MG;3.455;929.395
01/2008;EFVM;Calcário Siderúrgico;Matozinhos;MG;João Monlevade;MG;10.797;1.900.272
01/2008;EFVM;Calcário Siderúrgico;Pedro Nolasco;ES;Tubarão;ES;21.866;655.980
01/2008;EFVM;Carvão Mineral;Tubarão;ES;Bela Vista de Minas;MG;8.106;4.263.756
01/2008;EFVM;Carvão Mineral;Tubarão;ES;Intendente Câmara;MG;213.679;93.164.044
01/2008;EFVM;Carvão Mineral;Tubarão;ES;Ouro Branco;MG;154.525;103.377.225
01/2008;EFVM;Celulose;Aracruz;ES;Frederico Selow;MG;60;22.140
01/2008;EFVM;Celulose;Frederico Selow;MG;Aracruz;ES;96.790;35.715.510
01/2008;EFVM;Cimento acondicionado;Tubarão;ES;Governador Valadares;MG;540;175.500
01/2008;EFVM;Cloreto de Potássio;Tubarão;ES;Araguari;MG;1.542;2.215.854
01/2008;EFVM;Cloreto de Potássio;Tubarão;ES;Valefertil;MG;11.960;17.365.920
01/2008;EFVM;Contêiner Cheio de 20 Pés;Pedro Nolasco;ES;Mário Carvalho;MG;706;316.288
01/2008;EFVM;Contêiner Cheio de 40 Pés;Pedro Nolasco;ES;Couto e Silva;MG;185;130.610
01/2008;EFVM;Contêiner Vazio de 20 Pés;Mário Carvalho;MG;Pedro Nolasco;ES;56;25.144
01/2008;EFVM;Contêiner Vazio de 40 Pés;Couto e Silva;MG;Pedro Nolasco;ES;95;67.070
01/2008;EFVM;Coque;Tubarão;ES;Arcos;MG;3.465;3.471.930
01/2008;EFVM;Coque;Tubarão;ES;Bela Vista de Minas;MG;33.340;17.536.840
01/2008;EFVM;Coque;Tubarão;ES;Mário Carvalho;MG;6.957;3.123.693
01/2008;EFVM;Coque;Tubarão;ES;Ouro Branco;MG;34.615;23.157.435
01/2008;EFVM;Coque;Tubarão;ES;Paulo Menicucci;MG;6.036;5.015.916
01/2008;EFVM;Coque;Tubarão;ES;Prudente de Morais;MG;14.656;10.664.158
01/2008;EFVM;Coque;Tubarão;ES;Vespasiano;MG;1.220;824.720
01/2008;EFVM;Coque;Tubarão;ES;Wilson Lobato;MG;15.650;11.142.800
01/2008;EFVM;Coque Metalúrgico;Tubarão;ES;Intendente Câmara;MG;36.724;16.011.664
01/2008;EFVM;Cromita;Pedro Nolasco;ES;Mário Carvalho;MG;17.760;7.974.240
01/2008;EFVM;Dolomita;Capitão Eduardo;MG;Intendente Câmara;MG;3.925;883.125
01/2008;EFVM;Dolomita;Gongo Soco;MG;Intendente Câmara;MG;9.150;1.592.100
01/2008;EFVM;Dunito;Eng. Costa Lacerda;MG;Intendente Câmara;MG;9.290;1.235.570
01/2008;EFVM;Dunito;Eng. Costa Lacerda;MG;Mário Carvalho;MG;2.970;356.400
01/2008;EFVM;Dunito;Eng. Costa Lacerda;MG;Tubarão;ES;3.630;2.065.470
01/2008;EFVM;Escória;Intendente Câmara;MG;Dr. Lund;MG;30.573;7.765.542
01/2008;EFVM;Escória;João Correia;MG;Capitão Eduardo;MG;20.016;4.683.744
01/2008;EFVM;Escória;João Correia;MG;Dr. Lund;MG;4.659;1.225.317
01/2008;EFVM;Ferro Gusa;Capitão Eduardo;MG;Intendente Câmara;MG;22.845;5.140.125
01/2008;EFVM;Ferro Gusa;Funil;MG;Pedro Nolasco;ES;13.434;8.609.694
01/2008;EFVM;Ferro Gusa;Mário Carvalho;MG;Pedro Nolasco;ES;5.418;2.432.682
01/2008;EFVM;Ferro Gusa;Paulo Menicucci;MG;Pedro Nolasco;ES;2.000;1.668.000
01/2008;EFVM;Ferro Gusa;Piraqueaçu;ES;Pedro Nolasco;ES;20.006;1.500.450
01/2008;EFVM;Ferro Gusa;Prudente de Morais;MG;Pedro Nolasco;ES;9.636;6.961.212
01/2008;EFVM;Fosfato;Tubarão;ES;Araguari;MG;2.127;3.009.705
01/2008;EFVM;Grãos - Trigo;Pedro Nolasco;ES;Carreira Comprida;MG;4.520;2.989.940
01/2008;EFVM;Grãos - Trigo;Pedro Nolasco;ES;Parque Industrial;MG;4.180;2.884.200
01/2008;EFVM;Manganês;Fábrica;MG;Intendente Câmara;MG;3.744;898.560
01/2008;EFVM;Manganês;Tubarão;ES;Intendente Câmara;MG;440;191.840
01/2008;EFVM;Manganês;Tubarão;ES;Ouro Branco;MG;18.127;12.126.963
01/2008;EFVM;Máquinas, Motores, Peças e acessórios;Pedreira Rio das Velhas;MG;Tubarão;ES;14;9.044
01/2008;EFVM;Máquinas, Motores, Peças e acessórios;Tubarão;ES;Pedreira Rio das Velhas;MG;16;10.336
01/2008;EFVM;Minério de Ferro;Alegria;MG;Intendente Câmara;MG;74.776;12.711.920
01/2008;EFVM;Minério de Ferro;Alegria;MG;Mário Carvalho;MG;22.753;3.503.962
01/2008;EFVM;Minério de Ferro;Alegria;MG;Tubarão;ES;1.019.204;614.580.012
01/2008;EFVM;Minério de Ferro;Bicas;MG;Tubarão;ES;551.127;303.119.850
01/2008;EFVM;Minério de Ferro;Brucutu;MG;Capitão Eduardo;MG;7.526;481.664
01/2008;EFVM;Minério de Ferro;Brucutu;MG;Tubarão;ES;2.120.194;1.242.433.684
01/2008;EFVM;Minério de Ferro;Conceição;MG;Intendente Câmara;MG;88.633;10.015.529
01/2008;EFVM;Minério de Ferro;Conceição;MG;Tubarão;ES;1.683.420;919.147.320
01/2008;EFVM;Minério de Ferro;Fábrica;MG;Intendente Câmara;MG;99.367;24.245.548
01/2008;EFVM;Minério de Ferro;Fábrica;MG;João Monlevade;MG;7.428;1.091.916
01/2008;EFVM;Minério de Ferro;Fábrica;MG;Mário Carvalho;MG;51.046;11.638.488
01/2008;EFVM;Minério de Ferro;Fábrica;MG;Ouro Branco;MG;65.129;2.176.511
01/2008;EFVM;Minério de Ferro;Fábrica;MG;Tubarão;ES;280.711;190.035.451
01/2008;EFVM;Minério de Ferro;Fábrica Muro;MG;Intendente Câmara;MG;41.412;9.849.756
01/2008;EFVM;Minério de Ferro;Fábrica Muro;MG;Mário Carvalho;MG;7.574;1.673.854
01/2008;EFVM;Minério de Ferro;Fábrica Muro;MG;Tubarão;ES;149.553;100.499.616
01/2008;EFVM;Minério de Ferro;Gongo Soco;MG;Tubarão;ES;463.440;283.625.280
01/2008;EFVM;Minério de Ferro;João Paulo;MG;Intendente Câmara;MG;102.536;11.381.496
01/2008;EFVM;Minério de Ferro;João Paulo;MG;Mário Carvalho;MG;10.094;958.930
01/2008;EFVM;Minério de Ferro;João Paulo;MG;Piraqueaçu;ES;38.392;18.044.240
01/2008;EFVM;Minério de Ferro;João Paulo;MG;Tubarão;ES;1.893.058;1.029.823.552
01/2008;EFVM;Minério de Ferro;Mário Carvalho;MG;Tubarão;ES;9.462;4.248.438
01/2008;EFVM;Minério de Ferro;Ouro Branco;MG;Intendente Câmara;MG;25.446;5.928.918
01/2008;EFVM;Minério de Ferro;Ouro Branco;MG;Tubarão;ES;189.427;127.863.225
01/2008;EFVM;Minério de Ferro;Pedreira Rio das Velhas;MG;Tubarão;ES;146.224;95.045.600
01/2008;EFVM;Minério de Ferro;Pedro Nolasco;ES;Tubarão;ES;1.168;35.040
01/2008;EFVM;Minério de Ferro;Piraqueaçu;ES;Tubarão;ES;4.104;303.696
01/2008;EFVM;Minério de Ferro;Timbopeba;MG;Intendente Câmara;MG;68.438;12.318.840
01/2008;EFVM;Minério de Ferro;Timbopeba;MG;Mário Carvalho;MG;6.469;1.060.916
01/2008;EFVM;Minério de Ferro;Timbopeba;MG;Tubarão;ES;1.206.292;739.456.996
01/2008;EFVM;Minério de Ferro;Tubarão;ES;Intendente Câmara;MG;33.000;14.289.000
01/2008;EFVM;Minério de Ferro;Tubarão;ES;Tubarão;ES;14.336;71.680
01/2008;EFVM;Outras - Carga Geral Não Conteinerizada;Intendente Câmara;MG;Tubarão;ES;4.451;1.940.636
01/2008;EFVM;Outras - Carga Geral Não Conteinerizada;Matozinhos;MG;Intendente Câmara;MG;50.060;13.466.140
01/2008;EFVM;Outras - Carga Geral Não Conteinerizada;Ouro Branco;MG;Tubarão;ES;2.900;1.940.100
01/2008;EFVM;Outras - Carga Geral Não Conteinerizada;Tubarão;ES;Intendente Câmara;MG;23;10.028
01/2008;EFVM;Outros - adubos e Fertilizantes;Tubarão;ES;Três Coracoes;MG;5.933;6.544.099
01/2008;EFVM;Outros - adubos e Fertilizantes;Tubarão;ES;Valefertil;MG;1.539;2.234.628
01/2008;EFVM;Pedras em Blocos e Placas;Colatina;ES;Pedro Nolasco;ES;9.475;1.250.154
01/2008;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Pedro Nolasco;ES;3.572;1.160.900
01/2008;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Tubarão;ES;126;40.572
01/2008;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Pedro Nolasco;ES;291;158.886
01/2008;EFVM;Pedras em Blocos e Placas;Piraqueaçu;ES;Morro Grande;ES;53;12.561
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Carreira Comprida;MG;4.833;1.092.258
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Colatina;ES;404;122.816
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Couto e Silva;MG;6.426;1.735.020
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Eldorado;MG;35.380;8.951.140
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Embiruçu;MG;40.035;10.569.240
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Tubarão;ES;25.376;11.063.936
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Arará;RJ;2.058;1.481.760
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Barbará;RJ;1.204;777.784
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Barbará;RJ;7.899;8.649.405
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Barra Mansa;RJ;15.524;17.122.972
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Boa Vista Nova;SP;10.321;19.486.048
01/2008;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Ipiranga;SP;6.859;9.808.370
01/2008;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Governador Valadares;MG;3.940;803.760
01/2008;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Tubarão;ES;17.617;9.319.393
01/2008;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Carreira Comprida;MG;3.560;804.560
01/2008;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Couto e Silva;MG;376;101.520
01/2008;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Eldorado;MG;21.807;5.517.171
01/2008;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Embiruçu;MG;1.491;393.624
01/2008;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Ouro Branco;MG;1.044;243.252
01/2008;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Tubarão;ES;9.992;4.356.512
01/2008;EFVM;Prd. Siderúrgicos - Outros;João Monlevade;MG;Eldorado;MG;17.982;2.877.120
01/2008;EFVM;Prd. Siderúrgicos - Outros;João Monlevade;MG;Parque Industrial;MG;19.208;3.092.488
01/2008;EFVM;Prd. Siderúrgicos - Outros;João Monlevade;MG;Pedro Nolasco;ES;898;475.042
01/2008;EFVM;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Parque Industrial;MG;6.388;1.539.508
01/2008;EFVM;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Pedro Nolasco;ES;2.908;1.305.692
01/2008;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Tubarão;ES;15.033;10.057.077
01/2008;EFVM;Prd. Siderúrgicos - Outros;Pedro Nolasco;ES;Tubarão;ES;621;18.009
01/2008;EFVM;Prd. Siderúrgicos - Placa;Intendente Câmara;MG;Tubarão;ES;14.456;6.302.816
01/2008;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Tubarão;ES;31.986;21.398.634
01/2008;EFVM;Prd. Siderúrgicos - Placa;Tubarão;ES;Intendente Câmara;MG;19.567;8.531.212
01/2008;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Tubarão;ES;51.786;34.644.834
01/2008;EFVM;Soja;Brejo Alegre;MG;Tubarão;ES;21;29.946
01/2008;EFVM;Toras de Madeira;Colatina;ES;Aracruz;ES;14.988;1.528.776
01/2008;EFVM;Toras de Madeira;Desembargador Drumond;MG;Frederico Selow;MG;29.185;3.151.980
01/2008;EFVM;Toras de Madeira;Eng. Costa Lacerda;MG;Frederico Selow;MG;38.468;6.539.560
01/2008;EFVM;Ureia;Tubarão;ES;Araguari;MG;223;320.451
01/2008;EFVM;Ureia;Tubarão;ES;Três Coracoes;MG;5.227;5.765.381
01/2008;EFVM;Ureia;Tubarão;ES;Valefertil;MG;5.729;8.318.508
01/2008;FCA;Açúcar;Biagípolis;SP;Santos;SP;10.768;5.922.400
01/2008;FCA;Açúcar;Ituverava;SP;Conceiçãozinha;SP;9.550;6.379.400
01/2008;FCA;Açúcar;Orlândia;SP;Santos;SP;11.927;7.132.346
01/2008;FCA;Açúcar;Ribeirão Preto;SP;Conceiçãozinha;SP;5.167;2.909.021
01/2008;FCA;Açúcar;São Joaquim da Barra;SP;Conceiçãozinha;SP;14.922;9.565.002
01/2008;FCA;Álcool;Biagípolis;SP;Brasília;DF;1.995;1.582.035
01/2008;FCA;Álcool;Biagípolis;SP;Embiruçu;MG;382;354.496
01/2008;FCA;Álcool;Biagípolis;SP;Estação Pool;GO;334;254.842
01/2008;FCA;Álcool;Biagípolis;SP;Tubarão;ES;1.692;2.739.348
01/2008;FCA;Álcool;Embiruçu;MG;Governador Valadares;MG;49;17.542
01/2008;FCA;Álcool;Ribeirão Preto;SP;Brasília;DF;1.313;1.005.758
01/2008;FCA;Álcool;Ribeirão Preto;SP;Embiruçu;MG;577;519.877
01/2008;FCA;Álcool;Ribeirão Preto;SP;Estação Pool;GO;345;253.920
01/2008;FCA;Álcool;Ribeirão Preto;SP;Governador Valadares;MG;144;182.880
01/2008;FCA;Álcool;Ribeirão Preto;SP;Tubarão;ES;529;842.168
01/2008;FCA;Álcool;Valefertil;MG;Embiruçu;MG;1.420;1.067.840
01/2008;FCA;Areia;Eng. Amorim;GO;Brasília;DF;3.591;678.699
01/2008;FCA;Areia;Ipameri;GO;Brasília;DF;1.083;315.153
01/2008;FCA;Areia;Roncador Novo;GO;Brasília;DF;3.249;796.005
01/2008;FCA;Bauxita;Barão de Camargo;MG;Barão de Angra;RJ;114.402;20.821.164
01/2008;FCA;Bauxita;Bauxita;MG;Alumínio;SP;102.129;29.004.636
01/2008;FCA;Cal;Nova Granja;MG;Porto de Aratu;BA;6.639;10.562.649
01/2008;FCA;Cal;Nova Granja;MG;Tubarão;ES;16.570;11.433.300
01/2008;FCA;Cal;Prudente de Morais;MG;Porto de Aratu;BA;2.808;4.352.400
01/2008;FCA;Cal;Prudente de Morais;MG;Tubarão;ES;2.916;2.131.596
01/2008;FCA;Calcário Britado;Capitão Eduardo;MG;Tubarão;ES;54.141;35.707.501
01/2008;FCA;Calcário Britado;Matozinhos;MG;Tubarão;ES;28.357;20.331.969
01/2008;FCA;Calcário Siderúrgico;Arcos;MG;Barra Mansa;RJ;132.711;61.976.037
01/2008;FCA;Calcário Siderúrgico;Capitão Eduardo;MG;Tubarão;ES;6.912;4.555.008
01/2008;FCA;Calcário Siderúrgico;Matozinhos;MG;Ouro Branco;MG;7.664;1.946.656
01/2008;FCA;Calcário Siderúrgico;Matozinhos;MG;Pedro Nolasco;ES;13.125;9.410.625
01/2008;FCA;Calcário Siderúrgico;Matozinhos;MG;Tubarão;ES;23.291;16.699.647
01/2008;FCA;Calcário Siderúrgico;Morro Grande;ES;Tubarão;ES;5.586;1.066.926
01/2008;FCA;Calcário Siderúrgico;Morro Grande;ES;Vitória/Porto Velho;ES;2.352;381.024
01/2008;FCA;Calcário Siderúrgico;Nova Granja;MG;Pedro Nolasco;ES;3.390;2.339.100
01/2008;FCA;Carvão Mineral;Paulo Menicucci;MG;Eng. Bhering;MG;637;108.927
01/2008;FCA;Cimento a Granel;Vespasiano;MG;C.Ermelino Matarazzo;SP;9.694;15.161.416
01/2008;FCA;Cimento a Granel;Vespasiano;MG;Rocha Sobrinho;RJ;12.654;11.768.220
01/2008;FCA;Cimento a Granel;Wilson Lobato;MG;Ribeirão Preto;SP;11.144;11.177.432
01/2008;FCA;Cimento a Granel;Wilson Lobato;MG;Santo André;SP;12.086;11.904.710
01/2008;FCA;Cimento acondicionado;Aracaju;SE;Copec;BA;6.720;2.499.840
01/2008;FCA;Cimento acondicionado;Barra Mansa;RJ;Angra dos Reis;RJ;2.446;259.276
01/2008;FCA;Cimento acondicionado;Wilson Lobato;MG;Governador Valadares;MG;5.040;1.965.600
01/2008;FCA;Cobre;Barrinha;BA;Copec;BA;5.086;2.268.356
01/2008;FCA;Contêiner Cheio de 20 Pés;Boa Vista Nova;SP;Copec;BA;2.798;8.108.604
01/2008;FCA;Contêiner Cheio de 20 Pés;Copec;BA;Boa Vista Nova;SP;1.852;5.367.096
01/2008;FCA;Contêiner Cheio de 20 Pés;Couto e Silva;MG;Copec;BA;171;293.607
01/2008;FCA;Contêiner Cheio de 20 Pés;Santos;SP;General Curado;GO;659;813.865
01/2008;FCA;Contêiner Cheio de 20 Pés;Santos;SP;Uberlândia;MG;149;127.097
01/2008;FCA;Contêiner Cheio de 20 Pés;Uberlândia;MG;Santos;SP;1.788;2.116.992
01/2008;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Copec;BA;8.456;24.505.488
01/2008;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;General Curado;GO;6.211;6.074.358
01/2008;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Uberlândia;MG;2.324;1.385.104
01/2008;FCA;Contêiner Cheio de 40 Pés;Copec;BA;Boa Vista Nova;SP;4.866;14.101.668
01/2008;FCA;Contêiner Cheio de 40 Pés;Copec;BA;Couto e Silva;MG;24;41.208
01/2008;FCA;Contêiner Cheio de 40 Pés;Copec;BA;General Curado;GO;64;178.304
01/2008;FCA;Contêiner Cheio de 40 Pés;Couto e Silva;MG;Copec;BA;26;44.642
01/2008;FCA;Contêiner Cheio de 40 Pés;General Curado;GO;Boa Vista Nova;SP;1.824;1.783.872
01/2008;FCA;Contêiner Cheio de 40 Pés;General Curado;GO;Copec;BA;1.104;3.075.744
01/2008;FCA;Contêiner Cheio de 40 Pés;General Curado;GO;Santos;SP;77;111.976
01/2008;FCA;Contêiner Cheio de 40 Pés;Montes Claros;MG;Copec;BA;166;191.066
01/2008;FCA;Contêiner Cheio de 40 Pés;Ribeirão Preto;SP;Copec;BA;127;331.978
01/2008;FCA;Contêiner Cheio de 40 Pés;Santos;SP;General Curado;GO;254;313.690
01/2008;FCA;Contêiner Cheio de 40 Pés;Santos;SP;Uberlândia;MG;3.223;2.749.219
01/2008;FCA;Contêiner Cheio de 40 Pés;Uberlândia;MG;Boa Vista Nova;SP;1.682;1.002.472
01/2008;FCA;Contêiner Cheio de 40 Pés;Uberlândia;MG;Santos;SP;61;72.224
01/2008;FCA;Contêiner Vazio de 20 Pés;Boa Vista Nova;SP;General Curado;GO;189;184.842
01/2008;FCA;Contêiner Vazio de 20 Pés;Boa Vista Nova;SP;Uberlândia;MG;35;20.860
01/2008;FCA;Contêiner Vazio de 20 Pés;Copec;BA;Boa Vista Nova;SP;29;84.042
01/2008;FCA;Contêiner Vazio de 20 Pés;Copec;BA;Couto e Silva;MG;13;22.321
01/2008;FCA;Contêiner Vazio de 20 Pés;General Curado;GO;Boa Vista Nova;SP;4;3.912
01/2008;FCA;Contêiner Vazio de 20 Pés;General Curado;GO;Santos;SP;49;64.487
01/2008;FCA;Contêiner Vazio de 20 Pés;General Curado;GO;Uberlândia;MG;44;16.808
01/2008;FCA;Contêiner Vazio de 20 Pés;Santos;SP;Uberlândia;MG;42;49.728
01/2008;FCA;Contêiner Vazio de 20 Pés;Uberlândia;MG;Santos;SP;4;4.736
01/2008;FCA;Contêiner Vazio de 40 Pés;Copec;BA;Boa Vista Nova;SP;931;2.698.038
01/2008;FCA;Contêiner Vazio de 40 Pés;Copec;BA;Montes Claros;MG;36;41.436
01/2008;FCA;Contêiner Vazio de 40 Pés;General Curado;GO;Boa Vista Nova;SP;432;422.496
01/2008;FCA;Contêiner Vazio de 40 Pés;Ribeirão Preto;SP;Boa Vista Nova;SP;17;4.828
01/2008;FCA;Contêiner Vazio de 40 Pés;Santos;SP;Uberlândia;MG;8;6.376
01/2008;FCA;Contêiner Vazio de 40 Pés;Uberlândia;MG;Boa Vista Nova;SP;768;457.728
01/2008;FCA;Contêiner Vazio de 40 Pés;Uberlândia;MG;General Curado;GO;39;14.898
01/2008;FCA;Contêiner Vazio de 40 Pés;Uberlândia;MG;Santos;SP;238;281.792
01/2008;FCA;Coque;Paulo Menicucci;MG;Eng. Bhering;MG;1.987;339.777
01/2008;FCA;Coque;Simoes Filho;BA;Prudente de Morais;MG;300;470.100
01/2008;FCA;Coque;Wilson Lobato;MG;Montes Claros;MG;910;418.600
01/2008;FCA;Cromita;Campo Formoso;BA;Irapui;BA;15.084;5.852.592
01/2008;FCA;Cromita;Itiuba;BA;Irapui;BA;18.588;5.669.340
01/2008;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;51.161;23.892.187
01/2008;FCA;Enxofre;Conceiçãozinha;SP;Fosfago;GO;14.331;14.703.606
01/2008;FCA;Enxofre;Conceiçãozinha;SP;Valefertil;MG;8.202;5.839.824
01/2008;FCA;Enxofre;Piaçaguera;SP;Valefertil;MG;34.164;23.709.816
01/2008;FCA;Escória;Dr. Lund;MG;Eng. Bhering;MG;1.833;740.532
01/2008;FCA;Farelo de Soja;Brejo Alegre;MG;Tubarão;ES;22.170;31.414.890
01/2008;FCA;Farelo de Soja;General Curado;GO;Tubarão;ES;8.158;14.331.354
01/2008;FCA;Farelo de Soja;Uberlândia;MG;Conceiçãozinha;SP;2.227;1.948.625
01/2008;FCA;Farelo de Soja;Uberlândia;MG;Tubarão;ES;9.077;13.379.498
01/2008;FCA;Fosfato;Catalão;GO;Cubatão;SP;44.416;44.878.910
01/2008;FCA;Fosfato;Fosfago;GO;Cubatão;SP;35.743;36.028.944
01/2008;FCA;Fosfato;Uberlândia;MG;Paulínia;SP;13.680;8.016.480
01/2008;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;2.595;957.555
01/2008;FCA;Gasolina;Embiruçu;MG;Montes Claros;MG;3.069;1.724.778
01/2008;FCA;Gasolina;Embiruçu;MG;Tubarão;ES;14.093;9.738.263
01/2008;FCA;Gasolina;Replan;SP;Brasília;DF;442;461.006
01/2008;FCA;Grãos - Milho;Uberlândia;MG;Tubarão;ES;12.893;19.232.111
01/2008;FCA;Grãos - Milho;Uberlândia;MG;Viana;ES;6.784;10.549.120
01/2008;FCA;Ilmenita;Senador Canedo;GO;Tubarão;ES;1.980;3.516.480
01/2008;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;11.160;11.494.800
01/2008;FCA;Magnesita;Catiboaba;BA;Porto de Aratu;BA;8.000;5.064.000
01/2008;FCA;Minério de Ferro;Capitão Eduardo;MG;Simoes Filho;BA;9.172;15.023.736
