Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2010;EFVM;Calcário Siderúrgico;Capitão Eduardo;MG;Tubarão;ES;28.812;18.612.552
01/2010;EFVM;Calcário Siderúrgico;Pedro Nolasco;ES;Tubarão;ES;5.292;148.176
01/2010;EFVM;Carvão Mineral;Tubarão;ES;Bela Vista de Minas;MG;8.299;4.298.882
01/2010;EFVM;Carvão Mineral;Tubarão;ES;Intendente Câmara;MG;194.845;84.952.420
01/2010;EFVM;Carvão Mineral;Tubarão;ES;Ouro Branco;MG;214.172;143.281.068
01/2010;EFVM;Celulose;Frederico Selow;MG;Aracruz;ES;96.530;35.619.570
01/2010;EFVM;Cimento acondicionado;Tubarão;ES;Governador Valadares;MG;1.380;448.500
01/2010;EFVM;Cloreto de Potássio;Tubarão;ES;Catalão;GO;15.142;22.876.557
01/2010;EFVM;Cloreto de Potássio;Tubarão;ES;Eng. Adelmar;MG;1.951;1.880.764
01/2010;EFVM;Cloreto de Potássio;Tubarão;ES;Três Coracoes;MG;3.001;3.310.103
01/2010;EFVM;Cloreto de Potássio;Tubarão;ES;Valefertil;MG;10.256;14.698.904
01/2010;EFVM;Cloreto de Potássio;Tubarão;ES;Varginha;MG;4.541;5.085.920
01/2010;EFVM;Contêiner Cheio de 20 Pés;Pedro Nolasco;ES;Mário Carvalho;MG;243;108.864
01/2010;EFVM;Contêiner Vazio de 20 Pés;Mário Carvalho;MG;Pedro Nolasco;ES;36;16.128
01/2010;EFVM;Coque;Tubarão;ES;Brasília;DF;18.817;34.303.391
01/2010;EFVM;Coque;Tubarão;ES;Montes Claros;MG;2.339;2.708.562
01/2010;EFVM;Coque Metalúrgico;Tubarão;ES;Bela Vista de Minas;MG;26.529;13.742.022
01/2010;EFVM;Coque Metalúrgico;Tubarão;ES;Mário Carvalho;MG;7.263;3.232.035
01/2010;EFVM;Dunito;Eng. Costa Lacerda;MG;Mário Carvalho;MG;2.130;255.600
01/2010;EFVM;Dunito;Eng. Costa Lacerda;MG;Tubarão;ES;6.662;3.737.382
01/2010;EFVM;Escória;Intendente Câmara;MG;Dr. Lund;MG;27.025;6.864.350
01/2010;EFVM;Escória;João Correia;MG;Capitão Eduardo;MG;2.688;602.112
01/2010;EFVM;Escória;João Correia;MG;Dr. Lund;MG;7.502;1.973.026
01/2010;EFVM;Escória;João Correia;MG;Eng. Bhering;MG;15.667;8.930.190
01/2010;EFVM;Ferro Gusa;Funil;MG;Pedro Nolasco;ES;5.501;3.515.139
01/2010;EFVM;Ferro Gusa;Piraqueaçu;ES;Pedro Nolasco;ES;3.396;254.700
01/2010;EFVM;Grãos - Trigo;Pedro Nolasco;ES;Carreira Comprida;MG;1.497;980.535
01/2010;EFVM;Grãos - Trigo;Pedro Nolasco;ES;Parque Industrial;MG;5.725;3.847.200
01/2010;EFVM;Manganês;Fábrica Muro;MG;Intendente Câmara;MG;4.788;1.129.968
01/2010;EFVM;Manganês;Tubarão;ES;Capitão Eduardo;MG;5.010;3.236.460
01/2010;EFVM;Manganês;Tubarão;ES;Ouro Branco;MG;7.585;5.059.195
01/2010;EFVM;Minério de Ferro;Alegria;MG;Intendente Câmara;MG;53.585;9.109.450
01/2010;EFVM;Minério de Ferro;Alegria;MG;Mário Carvalho;MG;12.170;1.874.180
01/2010;EFVM;Minério de Ferro;Alegria;MG;Tubarão;ES;1.012.883;610.768.449
01/2010;EFVM;Minério de Ferro;Bicas;MG;Tubarão;ES;517.953;284.874.150
01/2010;EFVM;Minério de Ferro;Brucutu;MG;Intendente Câmara;MG;57.661;8.418.506
01/2010;EFVM;Minério de Ferro;Brucutu;MG;Tubarão;ES;2.403.203;1.408.276.958
01/2010;EFVM;Minério de Ferro;Conceição;MG;Intendente Câmara;MG;59.503;6.723.839
01/2010;EFVM;Minério de Ferro;Conceição;MG;Tubarão;ES;1.308.291;714.326.886
01/2010;EFVM;Minério de Ferro;Fábrica;MG;Ouro Branco;MG;6.146;202.818
01/2010;EFVM;Minério de Ferro;Fábrica;MG;Simoes Filho;BA;617;1.128.493
01/2010;EFVM;Minério de Ferro;Fábrica;MG;Tubarão;ES;281.019;190.249.863
01/2010;EFVM;Minério de Ferro;Fábrica Muro;MG;Tubarão;ES;51.170;34.386.240
01/2010;EFVM;Minério de Ferro;Gongo Soco;MG;Tubarão;ES;474.366;290.311.992
01/2010;EFVM;Minério de Ferro;João Paulo;MG;Intendente Câmara;MG;19.917;2.210.787
01/2010;EFVM;Minério de Ferro;João Paulo;MG;Piraqueaçu;ES;7.961;3.741.670
01/2010;EFVM;Minério de Ferro;João Paulo;MG;Tubarão;ES;1.346.771;732.643.424
01/2010;EFVM;Minério de Ferro;Ouro Branco;MG;Intendente Câmara;MG;74.702;17.642.352
01/2010;EFVM;Minério de Ferro;Ouro Branco;MG;Mário Carvalho;MG;48.258;10.665.018
01/2010;EFVM;Minério de Ferro;Ouro Branco;MG;Piraqueaçu;ES;16.583;9.866.885
01/2010;EFVM;Minério de Ferro;Ouro Branco;MG;Tubarão;ES;44.139;29.739.060
01/2010;EFVM;Minério de Ferro;Timbopeba;MG;Intendente Câmara;MG;25.517;4.593.060
01/2010;EFVM;Minério de Ferro;Timbopeba;MG;Mário Carvalho;MG;16.384;2.686.976
01/2010;EFVM;Minério de Ferro;Timbopeba;MG;Tubarão;ES;982.020;601.978.260
01/2010;EFVM;Minério de Ferro;Tubarão;ES;Tubarão;ES;37.538;187.690
01/2010;EFVM;Outras - Carga Geral Não Conteinerizada;Governador Valadares;MG;Wilson Lobato;MG;31;11.780
01/2010;EFVM;Outras - Carga Geral Não Conteinerizada;Tubarão;ES;João Monlevade;MG;1;526
01/2010;EFVM;Outros - adubos e Fertilizantes;Tubarão;ES;Valefertil;MG;977;1.397.110
01/2010;EFVM;Pedras em Blocos e Placas;Colatina;ES;Pedro Nolasco;ES;6.290;830.280
01/2010;EFVM;Pedras em Blocos e Placas;Colatina;ES;Tubarão;ES;1.166;150.174
01/2010;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Pedro Nolasco;ES;3.592;1.164.710
01/2010;EFVM;Pedras em Blocos e Placas;Governador Valadares;MG;Tubarão;ES;2.889;921.764
01/2010;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Pedro Nolasco;ES;918;501.228
01/2010;EFVM;Pedras em Blocos e Placas;João Paulo;MG;Tubarão;ES;626;341.796
01/2010;EFVM;Pedras em Blocos e Placas;Pedro Nolasco;ES;Tubarão;ES;3.201;89.628
01/2010;EFVM;Pedras em Blocos e Placas;Piraqueaçu;ES;Pedro Nolasco;ES;80;6.000
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Carreira Comprida;MG;7.307;1.651.382
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Colatina;ES;788;239.552
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Copec;BA;354;654.546
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Couto e Silva;MG;6.906;1.864.620
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Eldorado;MG;24.253;6.136.009
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Embiruçu;MG;42.830;11.307.120
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Tubarão;ES;35.140;15.321.040
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Volta Redonda;RJ;624;388.128
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Arará;RJ;360;259.200
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Barbará;RJ;1.785;1.153.110
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Ipiranga;SP;3.494;3.413.638
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Barra Mansa;RJ;9.461;10.303.029
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Boa Vista Nova;SP;7.976;14.930.298
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Curuputuba;SP;468;589.212
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Eldorado;MG;3.165;2.108.604
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Ipiranga;SP;6.025;8.567.550
01/2010;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Volta Redonda;RJ;7.882;8.291.864
01/2010;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Copec;BA;571;1.017.522
01/2010;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Eldorado;MG;24.051;3.367.140
01/2010;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Governador Valadares;MG;6.486;1.323.144
01/2010;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Tubarão;ES;23.568;12.420.336
01/2010;EFVM;Prd. Siderúrgicos - Fio Máquina;Tubarão;ES;João Monlevade;MG;693;366.597
01/2010;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Carreira Comprida;MG;3.229;729.754
01/2010;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Eldorado;MG;12.638;3.197.414
01/2010;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Embiruçu;MG;861;227.304
01/2010;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Tubarão;ES;19.539;8.519.004
01/2010;EFVM;Prd. Siderúrgicos - Outros;João Monlevade;MG;Parque Industrial;MG;5.328;857.808
01/2010;EFVM;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Eldorado;MG;4.199;823.004
01/2010;EFVM;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Eldorado;MG;1.060;235.320
01/2010;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Governador Valadares;MG;282;97.854
01/2010;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Parque Industrial;MG;1.293;272.823
01/2010;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Tubarão;ES;2.529;1.691.901
01/2010;EFVM;Prd. Siderúrgicos - Outros;Pedreira Rio das Velhas;MG;Tubarão;ES;422;268.814
01/2010;EFVM;Prd. Siderúrgicos - Placa;Intendente Câmara;MG;Tubarão;ES;3.169;1.381.684
01/2010;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Intendente Câmara;MG;4.900;1.161.300
01/2010;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Tubarão;ES;66.469;44.467.761
01/2010;EFVM;Prd. Siderúrgicos - Placa;Tubarão;ES;Intendente Câmara;MG;854;367.220
01/2010;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Governador Valadares;MG;2.949;1.023.303
01/2010;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Tubarão;ES;65.216;43.629.504
01/2010;EFVM;Prd. Siderúrgicos - Tarugo;Tubarão;ES;Ouro Branco;MG;2.564;1.707.624
01/2010;EFVM;Toras de Madeira;Colatina;ES;Aracruz;ES;12.384;1.263.168
01/2010;EFVM;Toras de Madeira;Desembargador Drumond;MG;Frederico Selow;MG;21.585;2.331.180
01/2010;EFVM;Toras de Madeira;Eng. Costa Lacerda;MG;Frederico Selow;MG;33.501;5.695.170
01/2010;EFVM;Ureia;Tubarão;ES;Catalão;GO;789;1.192.179
01/2010;EFVM;Ureia;Tubarão;ES;Valefertil;MG;694;992.420
01/2010;EFVM;Ureia;Tubarão;ES;Varginha;MG;2.037;2.281.440
01/2010;FCA;Açúcar;Biagípolis;SP;Santos;SP;23.911;14.179.223
01/2010;FCA;Açúcar;Ituverava;SP;Conceiçãozinha;SP;13.259;8.857.012
01/2010;FCA;Açúcar;Ituverava;SP;Santos;SP;8.301;5.794.098
01/2010;FCA;Açúcar;Mato Seco;SP;Santos;SP;26.717;9.885.290
01/2010;FCA;Açúcar;Ribeirão Preto;SP;Conceiçãozinha;SP;7.436;4.171.596
01/2010;FCA;Açúcar;Ribeirão Preto;SP;Santos;SP;5.218;2.969.042
01/2010;FCA;Açúcar;São Joaquim da Barra;SP;Conceiçãozinha;SP;15.403;9.842.517
01/2010;FCA;Açúcar;São Joaquim da Barra;SP;Santos;SP;7.403;4.789.741
01/2010;FCA;Álcool;Biagípolis;SP;Paulínia;SP;1.655;468.365
01/2010;FCA;Álcool;Biagípolis;SP;Replan;SP;4.557;1.315.926
01/2010;FCA;Álcool;Ribeirão Preto;SP;Brasília;DF;672;514.752
01/2010;FCA;Álcool;Ribeirão Preto;SP;Embiruçu;MG;1.633;1.471.333
01/2010;FCA;Álcool;Ribeirão Preto;SP;Estação Pool;GO;48;35.328
01/2010;FCA;Álcool;Ribeirão Preto;SP;Paulínia;SP;794;217.556
01/2010;FCA;Álcool;Ribeirão Preto;SP;Replan;SP;3.764;1.066.914
01/2010;FCA;Álcool;Ribeirão Preto;SP;Tubarão;ES;2.569;4.056.451
01/2010;FCA;Álcool;Valefertil;MG;Embiruçu;MG;5.929;4.458.608
01/2010;FCA;Álcool;Valefertil;MG;Governador Valadares;MG;51;56.610
01/2010;FCA;Álcool;Valefertil;MG;Paulínia;SP;151;63.873
01/2010;FCA;Álcool;Zelândia;MG;Embiruçu;MG;696;435.696
01/2010;FCA;Antracito;Capitão Eduardo;MG;Prudente de Morais;MG;20.723;1.471.333
01/2010;FCA;Areia;Capitão Eduardo;MG;Simoes Filho;BA;274;448.812
01/2010;FCA;Areia;Eng. Helio Martins;GO;Brasília;DF;3.876;612.408
01/2010;FCA;Areia;Ipameri;GO;Brasília;DF;1.653;481.023
01/2010;FCA;Areia;Roncador Novo;GO;Brasília;DF;3.933;963.585
01/2010;FCA;Bauxita;Barão de Camargo;MG;Barão de Angra;RJ;131.465;23.926.630
01/2010;FCA;Bauxita;Bauxita;MG;Alumínio;SP;29.004;8.237.136
01/2010;FCA;Cal;Nova Granja;MG;Capitão Eduardo;MG;13.384;401.520
01/2010;FCA;Cal;Nova Granja;MG;Porto de Aratu;BA;12.971;20.636.861
01/2010;FCA;Cal;Prudente de Morais;MG;Pedreira Rio das Velhas;MG;6.890;551.200
01/2010;FCA;Cal;Prudente de Morais;MG;Porto de Aratu;BA;3.343;5.181.650
01/2010;FCA;Calcário Britado;Arcos;MG;Intendente Câmara;MG;17.876;9.849.676
01/2010;FCA;Calcário Britado;Matozinhos;MG;Intendente Câmara;MG;24.357;6.917.388
01/2010;FCA;Calcário Corretivo;Matozinhos;MG;Intendente Câmara;MG;24.959;7.088.356
01/2010;FCA;Calcário Siderúrgico;Arcos;MG;Barra Mansa;RJ;105.633;49.330.611
01/2010;FCA;Calcário Siderúrgico;Arcos;MG;Intendente Câmara;MG;14.759;8.132.209
01/2010;FCA;Calcário Siderúrgico;Matozinhos;MG;Capitão Eduardo;MG;28.812;1.642.284
01/2010;FCA;Calcário Siderúrgico;Matozinhos;MG;Intendente Câmara;MG;2.845;807.980
01/2010;FCA;Calcário Siderúrgico;Matozinhos;MG;João Monlevade;MG;10.065;1.771.440
01/2010;FCA;Calcário Siderúrgico;Morro Grande;ES;Pedro Nolasco;ES;5.292;857.304
01/2010;FCA;Cimento a Granel;Wilson Lobato;MG;Ribeirão Preto;SP;7.555;7.577.665
01/2010;FCA;Cimento acondicionado;Wilson Lobato;MG;Governador Valadares;MG;3.900;1.521.000
01/2010;FCA;Cobre;Adm;GO;Pedro Nolasco;ES;6.575;9.921.675
01/2010;FCA;Cobre;Barrinha;BA;Copec;BA;4.871;2.172.466
01/2010;FCA;Cobre;General Curado;GO;Pedro Nolasco;ES;8.332;14.614.328
01/2010;FCA;Contêiner Cheio de 20 Pés;Arcos;MG;Barra Mansa;RJ;1.625;758.875
01/2010;FCA;Contêiner Cheio de 20 Pés;Boa Vista Nova;SP;Copec;BA;581;1.683.738
01/2010;FCA;Contêiner Cheio de 20 Pés;Copec;BA;Boa Vista Nova;SP;4.675;13.548.150
01/2010;FCA;Contêiner Cheio de 20 Pés;General Curado;GO;Boa Vista Nova;SP;3.910;3.823.980
01/2010;FCA;Contêiner Cheio de 20 Pés;Parque Industrial;MG;Tubarão;ES;51;33.507
01/2010;FCA;Contêiner Cheio de 20 Pés;Paulínia;SP;Copec;BA;1.052;3.038.176
01/2010;FCA;Contêiner Cheio de 20 Pés;Paulínia;SP;General Curado;GO;1.371;1.327.128
01/2010;FCA;Contêiner Cheio de 20 Pés;Paulínia;SP;Uberlândia;MG;226;132.436
01/2010;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Copec;BA;778;2.254.644
01/2010;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;General Curado;GO;3.054;2.986.812
01/2010;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Uberlândia;MG;394;234.824
01/2010;FCA;Contêiner Cheio de 40 Pés;Copec;BA;Boa Vista Nova;SP;2.534;7.343.532
01/2010;FCA;Contêiner Cheio de 40 Pés;Copec;BA;Parque Industrial;MG;605;1.031.525
01/2010;FCA;Contêiner Cheio de 40 Pés;Copec;BA;Paulínia;SP;32;92.416
01/2010;FCA;Contêiner Cheio de 40 Pés;General Curado;GO;Copec;BA;930;2.590.980
01/2010;FCA;Contêiner Cheio de 40 Pés;General Curado;GO;Paulínia;SP;1.910;1.848.880
01/2010;FCA;Contêiner Cheio de 40 Pés;Montes Claros;MG;Copec;BA;380;437.380
01/2010;FCA;Contêiner Cheio de 40 Pés;Parque Industrial;MG;Uberlândia;MG;539;429.044
01/2010;FCA;Contêiner Cheio de 40 Pés;Paulínia;SP;Copec;BA;4.383;12.658.104
01/2010;FCA;Contêiner Cheio de 40 Pés;Paulínia;SP;General Curado;GO;5.242;5.074.256
01/2010;FCA;Contêiner Cheio de 40 Pés;Paulínia;SP;Pedro Nolasco;ES;299;554.944
01/2010;FCA;Contêiner Cheio de 40 Pés;Paulínia;SP;Uberlândia;MG;2.412;1.413.432
01/2010;FCA;Contêiner Cheio de 40 Pés;Uberlândia;MG;Boa Vista Nova;SP;408;243.168
01/2010;FCA;Contêiner Cheio de 40 Pés;Uberlândia;MG;Copec;BA;206;514.176
01/2010;FCA;Contêiner Cheio de 40 Pés;Uberlândia;MG;General Curado;GO;22;8.404
01/2010;FCA;Contêiner Vazio de 20 Pés;Barra Mansa;RJ;Arcos;MG;199;92.933
01/2010;FCA;Contêiner Vazio de 20 Pés;Boa Vista Nova;SP;Copec;BA;63;182.574
01/2010;FCA;Contêiner Vazio de 20 Pés;Boa Vista Nova;SP;General Curado;GO;234;228.852
01/2010;FCA;Contêiner Vazio de 20 Pés;Boa Vista Nova;SP;Parque Industrial;MG;44;52.712
01/2010;FCA;Contêiner Vazio de 20 Pés;Copec;BA;Boa Vista Nova;SP;18;52.164
01/2010;FCA;Contêiner Vazio de 20 Pés;General Curado;GO;Boa Vista Nova;SP;36;35.208
01/2010;FCA;Contêiner Vazio de 20 Pés;Paulínia;SP;Copec;BA;13;37.544
01/2010;FCA;Contêiner Vazio de 20 Pés;Paulínia;SP;General Curado;GO;233;225.544
01/2010;FCA;Contêiner Vazio de 20 Pés;Uberlândia;MG;Paulínia;SP;30;17.580
01/2010;FCA;Contêiner Vazio de 40 Pés;Boa Vista Nova;SP;General Curado;GO;2;1.956
01/2010;FCA;Contêiner Vazio de 40 Pés;Copec;BA;Boa Vista Nova;SP;628;1.819.944
01/2010;FCA;Contêiner Vazio de 40 Pés;Copec;BA;Montes Claros;MG;28;32.228
01/2010;FCA;Contêiner Vazio de 40 Pés;General Curado;GO;Paulínia;SP;816;789.888
01/2010;FCA;Contêiner Vazio de 40 Pés;Uberlândia;MG;Paulínia;SP;924;541.464
01/2010;FCA;Coque;Simoes Filho;BA;Capitão Eduardo;MG;2.040;3.341.520
01/2010;FCA;Cromita;Campo Formoso;BA;Irapui;BA;10.340;4.011.920
01/2010;FCA;Cromita;Itiuba;BA;Irapui;BA;19.942;6.082.310
01/2010;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;43.711;20.413.037
01/2010;FCA;Enxofre;Conceiçãozinha;SP;Fosfago;GO;13.125;13.440.000
01/2010;FCA;Enxofre;Piaçaguera;SP;Valefertil;MG;48.592;33.722.848
01/2010;FCA;Farelo de Soja;Araguari;MG;Tubarão;ES;4.301;6.085.915
01/2010;FCA;Farelo de Soja;Brejo Alegre;MG;Tubarão;ES;21.372;30.006.288
01/2010;FCA;Farelo de Soja;General Curado;GO;Tubarão;ES;20.090;35.177.590
01/2010;FCA;Farelo de Soja;Uberlândia;MG;Tubarão;ES;29.542;44.863.831
01/2010;FCA;Farelo de Soja;Uberlândia;MG;Viana;ES;627;974.985
01/2010;FCA;Ferro Gusa;Capitão Eduardo;MG;Intendente Câmara;MG;12.607;2.793.442
01/2010;FCA;Fosfato;Catalão;GO;Cubatão;SP;43.809;43.765.191
01/2010;FCA;Fosfato;Fosfago;GO;Cubatão;SP;34.755;35.033.040
01/2010;FCA;Fosfato;Uberlândia;MG;Paulínia;SP;13.992;8.199.312
01/2010;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;3.082;1.103.356
01/2010;FCA;Gasolina;Embiruçu;MG;Montes Claros;MG;3.128;1.757.936
01/2010;FCA;Gasolina;Replan;SP;Embiruçu;MG;1.124;1.324.072
01/2010;FCA;Gasolina;Replan;SP;Ribeirão Preto;SP;1.541;426.857
01/2010;FCA;Grãos - Milho;Brejo Alegre;MG;Tubarão;ES;28.234;39.676.286
01/2010;FCA;Grãos - Milho;Uberlândia;MG;Tubarão;ES;83.117;122.241.406
01/2010;FCA;Grãos - Milho;Uberlândia;MG;Viana;ES;1.344;2.089.920
01/2010;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;12.000;12.360.000
01/2010;FCA;Magnesita;Catiboaba;BA;Porto de Aratu;BA;8.592;5.438.736
01/2010;FCA;Manganês;Simoes Filho;BA;Capitão Eduardo;MG;54;88.452
01/2010;FCA;Minério de Ferro;Silva Oliveira;MG;Intendente Câmara;MG;126.042;38.820.936
01/2010;FCA;Óleo Diesel;Embiruçu;MG;Governador Valadares;MG;5.224;1.870.192
01/2010;FCA;Óleo Diesel;Embiruçu;MG;Montes Claros;MG;14.817;8.327.154
01/2010;FCA;Óleo Diesel;Embiruçu;MG;Pedreira Rio das Velhas;MG;9.236;378.676
01/2010;FCA;Óleo Diesel;Replan;SP;Ribeirão Preto;SP;50;13.850
01/2010;FCA;Outras - Carga Geral Não Conteinerizada;Prudente de Morais;MG;Tubarão;ES;1.245;892.665
01/2010;FCA;Outros - Comb e derivado -  Perigoso;Embiruçu;MG;Tubarão;ES;37.113;25.162.614
01/2010;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Araguari;MG;867;638.979
01/2010;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Divinopolis;MG;189;24.759
01/2010;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Eng. Bhering;MG;1.114;349.796
01/2010;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Ibia;MG;103;46.659
01/2010;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Wilson Lobato;MG;251;25.602
01/2010;FCA;Outros - Combust, deriv. Petro., alcool;Replan;SP;Brasília;DF;4.211;4.392.073
01/2010;FCA;Outros - Combust, deriv. Petro., alcool;Replan;SP;Estação Pool;GO;16.367;16.579.771
01/2010;FCA;Pedras em Blocos e Placas;Brumado;BA;Piraqueaçu;ES;227;356.617
01/2010;FCA;Pedras em Blocos e Placas;Carmo da Mata;MG;Pedro Nolasco;ES;2.130;1.856.910
01/2010;FCA;Pedras em Blocos e Placas;Carmo da Mata;MG;Tubarão;ES;692;604.920
01/2010;FCA;Prd. Siderúrgicos - Outros;Embiruçu;MG;Eldorado;MG;240;2.640
01/2010;FCA;Prd. Siderúrgicos - Outros;Parque Industrial;MG;Copec;BA;368;627.072
01/2010;FCA;Prd. Siderúrgicos - Outros;Parque Industrial;MG;Pedreira Rio das Velhas;MG;421;13.051
